detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction
1.78125,120,Faraday dark-field,9,5.98102180968,4.12002083451,11,0,image quality,0.28936103015,0.315310360771,0.00563768668511,0.0212983671474
1.78125,120,Faraday dual-port,9,15.6974196148,12.3918713737,11,11,depletion,0.28936103015,0.315310360771,0.00563768668511,0.0212983671474
1.78125,125,Faraday dark-field,9,6.16891528892,4.37832082232,10,0,image quality,0.274197567868,0.301261529913,0.00587259029699,0.0212983671474
1.78125,125,Faraday dual-port,9,16.0252562326,12.8677774144,10,10,depletion,0.274197567868,0.301261529913,0.00587259029699,0.0212983671474
1.78125,130,Faraday dark-field,9,6.35374995117,4.44572005916,10,0,image quality,0.285030602244,0.313150084177,0.00610749390886,0.0212983671474
1.78125,130,Faraday dual-port,9,16.3465231475,12.9930538856,10,10,depletion,0.285030602244,0.313150084177,0.00610749390886,0.0212983671474
1.78125,135,Faraday dark-field,9,6.53564806374,4.5077742534,10,0,image quality,0.295853696295,0.325026752656,0.00634239752074,0.0212983671474
1.78125,135,Faraday dual-port,9,16.6615999741,13.1077833014,10,10,depletion,0.295853696295,0.325026752656,0.00634239752074,0.0212983671474
1.78125,140,Faraday dark-field,9,6.71472456899,4.80349152508,9,0,image quality,0.276364972163,0.30666689546,0.00657730113262,0.0212983671474
1.78125,140,Faraday dual-port,9,16.9708311347,13.6423339302,9,9,depletion,0.276364972163,0.30666689546,0.00657730113262,0.0212983671474
1.78125,145,Faraday dark-field,9,6.89108765715,4.86901078504,9,0,image quality,0.286113358211,0.317470244806,0.0068122047445,0.0212983671474
1.78125,145,Faraday dual-port,9,17.2745302624,13.7619312941,9,9,depletion,0.286113358211,0.317470244806,0.0068122047445,0.0212983671474
1.78125,150,Faraday dark-field,9,7.06483928438,4.93009610883,9,0,image quality,0.295853696295,0.328263789031,0.00704710835638,0.0212983671474
1.78125,150,Faraday dual-port,9,17.5729839208,13.8724625868,9,9,depletion,0.295853696295,0.328263789031,0.00704710835638,0.0212983671474
1.78125,155,Faraday dark-field,9,7.23607564243,5.26874219107,8,0,image quality,0.272029764128,0.305586019526,0.00728201196826,0.0212983671474
1.78125,155,Faraday dual-port,9,17.8664547646,14.4749476056,8,8,depletion,0.272029764128,0.305586019526,0.00728201196826,0.0212983671474
1.78125,160,Faraday dark-field,9,7.40488758497,5.33568007323,8,0,image quality,0.28069858389,0.315310360771,0.00751691558014,0.0212983671474
1.78125,160,Faraday dual-port,9,18.1551842417,14.5943895356,8,8,depletion,0.28069858389,0.315310360771,0.00751691558014,0.0212983671474
1.78125,165,Faraday dark-field,9,7.57136101544,5.39835214177,8,0,image quality,0.28936103015,0.325026752656,0.00775181919202,0.0212983671474
1.78125,165,Faraday dual-port,9,18.439394915,14.7065340259,8,8,depletion,0.28936103015,0.325026752656,0.00775181919202,0.0212983671474
1.78125,170,Faraday dark-field,9,7.73557724041,5.45727828108,8,0,image quality,0.298017126271,0.334735227567,0.0079867228039,0.0212983671474
1.78125,170,Faraday dual-port,9,18.7192924671,14.8112519355,8,8,depletion,0.298017126271,0.334735227567,0.0079867228039,0.0212983671474
1.78125,175,Faraday dark-field,9,7.89761329207,5.85584812081,7,0,image quality,0.268777308755,0.30666689546,0.00822162641578,0.0212983671474
1.78125,175,Faraday dual-port,9,18.9950674394,15.5086679429,7,7,depletion,0.268777308755,0.30666689546,0.00822162641578,0.0212983671474
1.78125,180,Faraday dark-field,9,8.0575422231,5.92297195304,7,0,image quality,0.276364972163,0.315310360771,0.00845653002766,0.0212983671474
1.78125,180,Faraday dual-port,9,19.2668967483,15.6268296342,7,7,depletion,0.276364972163,0.315310360771,0.00845653002766,0.0212983671474
1.875,10,Faraday dark-field,9,0.603318764183,0.353847438045,152,0,image quality,0.299982716773,0.301930689159,0.000424003874914,0.0192717723269
1.875,10,Faraday dual-port,9,4.03092593146,3.06415965578,152,0,image quality,0.299982716773,0.301930689159,0.000424003874914,0.0192717723269
1.875,15,Faraday dark-field,9,0.890658751772,0.527942742028,101,0,image quality,0.299008610392,0.301930689159,0.000636005812371,0.0192717723269
1.875,15,Faraday dual-port,9,5.05252872553,3.84895939775,101,0,image quality,0.299008610392,0.301930689159,0.000636005812371,0.0192717723269
1.875,20,Faraday dark-field,9,1.16933100839,0.697334181045,76,0,image quality,0.299982716773,0.303878341266,0.000848007749828,0.0192717723269
1.875,20,Faraday dual-port,9,5.90456107863,4.49797590776,76,0,image quality,0.299982716773,0.303878341266,0.000848007749828,0.0192717723269
1.875,25,Faraday dark-field,9,1.43991271759,0.872550052305,60,0,image quality,0.296085810105,0.300956743017,0.00106000968728,0.0192717723269
1.875,25,Faraday dual-port,9,6.65011822419,5.09320636341,60,0,image quality,0.296085810105,0.300956743017,0.00106000968728,0.0192717723269
1.875,30,Faraday dark-field,9,1.70292561091,1.03961662161,50,0,image quality,0.296085810105,0.301930689159,0.00127201162474,0.0192717723269
1.875,30,Faraday dual-port,9,7.3210060284,5.61301616186,50,0,image quality,0.296085810105,0.301930689159,0.00127201162474,0.0192717723269
1.875,35,Faraday dark-field,9,1.95884277164,1.20201355131,43,0,image quality,0.297060157091,0.303878341266,0.0014840135622,0.0192717723269
1.875,35,Faraday dual-port,9,7.93585228318,6.08439745091,43,0,image quality,0.297060157091,0.303878341266,0.0014840135622,0.0192717723269
1.875,40,Faraday dark-field,9,2.20809443579,1.3562326906,38,0,image quality,0.299982716773,0.307772685692,0.00169601549966,0.0192717723269
1.875,40,Faraday dual-port,9,8.50665675864,6.50803394363,38,0,image quality,0.299982716773,0.307772685692,0.00169601549966,0.0192717723269
1.875,45,Faraday dark-field,9,2.45107296126,1.53650748371,33,0,image quality,0.293162287408,0.301930689159,0.00190801743711,0.0192717723269
1.875,45,Faraday dual-port,9,9.04167822061,6.97676969095,33,1,image quality,0.293162287408,0.301930689159,0.00190801743711,0.0192717723269
1.875,50,Faraday dark-field,9,2.68813710328,1.68600896943,30,0,image quality,0.296085810105,0.305825673356,0.00212001937457,0.0192717723269
1.875,50,Faraday dual-port,9,9.54688459683,7.35091276315,30,8,image quality,0.296085810105,0.305825673356,0.00212001937457,0.0192717723269
1.875,55,Faraday dark-field,9,2.91961570847,1.85320689931,27,0,image quality,0.293162287408,0.303878341266,0.00233202131203,0.0192717723269
1.875,55,Faraday dual-port,9,10.0267529246,7.75326124964,27,12,image quality,0.293162287408,0.303878341266,0.00233202131203,0.0192717723269
1.875,60,Faraday dark-field,9,3.14581091915,1.9971584524,25,0,image quality,0.296085810105,0.307772685692,0.00254402324948,0.0192717723269
1.875,60,Faraday dual-port,9,10.4847429629,8.0902383881,25,16,image quality,0.296085810105,0.307772685692,0.00254402324948,0.0192717723269
1.875,65,Faraday dark-field,9,3.36700096333,2.15407148912,23,0,image quality,0.295111382852,0.307772685692,0.00275602518694,0.0192717723269
1.875,65,Faraday dual-port,9,10.9235935814,8.44673221757,23,18,image quality,0.295111382852,0.307772685692,0.00275602518694,0.0192717723269
1.875,70,Faraday dark-field,9,3.58344259252,2.32701241333,21,0,image quality,0.290238041405,0.303878341266,0.0029680271244,0.0192717723269
1.875,70,Faraday dual-port,9,11.3455167196,8.82869831828,21,19,image quality,0.290238041405,0.303878341266,0.0029680271244,0.0192717723269
1.875,75,Faraday dark-field,9,3.79537321916,2.45039819179,20,0,image quality,0.296085810105,0.310692605231,0.00318002906185,0.0192717723269
1.875,75,Faraday dual-port,9,11.7523290763,9.09716005811,20,20,depletion,0.296085810105,0.310692605231,0.00318002906185,0.0192717723269
1.875,80,Faraday dark-field,9,4.00301279664,2.57886573174,19,0,image quality,0.299982716773,0.315557542737,0.00339203099931,0.0192717723269
1.875,80,Faraday dual-port,9,12.1455443269,9.37171638335,19,19,depletion,0.299982716773,0.315557542737,0.00339203099931,0.0192717723269
1.875,85,Faraday dark-field,9,4.20656547804,2.79944115949,17,0,image quality,0.28536268829,0.301930689159,0.00360403293677,0.0192717723269
1.875,85,Faraday dual-port,9,12.5264394187,9.82964250409,17,17,depletion,0.28536268829,0.301930689159,0.00360403293677,0.0192717723269
1.875,90,Faraday dark-field,9,4.40622108388,2.95171584359,16,0,image quality,0.284387375902,0.301930689159,0.00381603487422,0.0192717723269
1.875,90,Faraday dual-port,9,12.8961033241,10.1407420495,16,16,depletion,0.284387375902,0.301930689159,0.00381603487422,0.0192717723269
1.875,95,Faraday dark-field,9,4.60215640459,3.00990424663,16,0,image quality,0.299982716773,0.318475549642,0.00402803681168,0.0192717723269
1.875,95,Faraday dual-port,9,13.2554736074,10.260681709,16,16,depletion,0.299982716773,0.318475549642,0.00402803681168,0.0192717723269
1.875,100,Faraday dark-field,9,4.7945363593,3.17334154452,15,0,image quality,0.296085810105,0.315557542737,0.00424003874914,0.0192717723269
1.875,100,Faraday dual-port,9,13.6053643306,10.5872016346,15,15,depletion,0.296085810105,0.315557542737,0.00424003874914,0.0192717723269
1.875,105,Faraday dark-field,9,4.98351502951,3.34867595328,14,0,image quality,0.290238041405,0.310692605231,0.0044520406866,0.0192717723269
1.875,105,Faraday dual-port,9,13.94648768,10.9325858152,14,14,depletion,0.290238041405,0.310692605231,0.0044520406866,0.0192717723269
1.875,110,Faraday dark-field,9,5.16923658348,3.5374957945,13,0,image quality,0.282436509091,0.303878341266,0.00466404262405,0.0192717723269
1.875,110,Faraday dual-port,9,14.2794709577,11.2983899182,13,13,depletion,0.282436509091,0.303878341266,0.00466404262405,0.0192717723269
1.875,115,Faraday dark-field,9,5.35183610463,3.59599605024,13,0,image quality,0.295111382852,0.317502960231,0.00487604456151,0.0192717723269
1.875,115,Faraday dual-port,9,14.6048700955,11.4128079776,13,13,depletion,0.295111382852,0.317502960231,0.00487604456151,0.0192717723269
1.875,120,Faraday dark-field,9,5.53144033581,3.80359091151,12,0,image quality,0.284387375902,0.307772685692,0.00508804649897,0.0192717723269
1.875,120,Faraday dual-port,9,14.9231805246,11.8077078588,12,12,depletion,0.284387375902,0.307772685692,0.00508804649897,0.0192717723269
1.875,125,Faraday dark-field,9,5.70816834936,3.86079942058,12,0,image quality,0.296085810105,0.320420489955,0.00530004843642,0.0192717723269
1.875,125,Faraday dual-port,9,15.234846006,11.917567415,12,12,depletion,0.296085810105,0.320420489955,0.00530004843642,0.0192717723269
1.875,130,Faraday dark-field,9,5.88213215153,4.09026280079,11,0,image quality,0.282436509091,0.307772685692,0.00551205037388,0.0192717723269
1.875,130,Faraday dual-port,9,15.5402658706,12.3466714358,11,11,depletion,0.282436509091,0.307772685692,0.00551205037388,0.0192717723269
1.875,135,Faraday dark-field,9,6.05343722894,4.14810635196,11,0,image quality,0.293162287408,0.319448059539,0.00572405231134,0.0192717723269
1.875,135,Faraday dual-port,9,15.839801005,12.4554603723,11,11,depletion,0.293162287408,0.319448059539,0.00572405231134,0.0192717723269
1.875,140,Faraday dark-field,9,6.22218304343,4.40232902743,10,0,image quality,0.276581969994,0.303878341266,0.00593605424879,0.0192717723269
1.875,140,Faraday dual-port,9,16.1337788403,12.9231545267,10,10,depletion,0.276581969994,0.303878341266,0.00593605424879,0.0192717723269
1.875,145,Faraday dark-field,9,6.38846348117,4.46228950329,10,0,image quality,0.286337920046,0.31458471459,0.00614805618625,0.0192717723269
1.875,145,Faraday dual-port,9,16.4224975372,13.0341939462,10,10,depletion,0.286337920046,0.31458471459,0.00614805618625,0.0192717723269
1.875,150,Faraday dark-field,9,6.55236726084,4.51787058275,10,0,image quality,0.296085810105,0.325281450947,0.00636005812371,0.0192717723269
1.875,150,Faraday dual-port,9,16.7062295221,13.1367601756,10,10,depletion,0.296085810105,0.325281450947,0.00636005812371,0.0192717723269
1.875,155,Faraday dark-field,9,6.71397830535,4.80751941512,9,0,image quality,0.275605930404,0.305825673356,0.00657206006116,0.0192717723269
1.875,155,Faraday dual-port,9,16.9852244924,13.6603506565,9,9,depletion,0.275605930404,0.305825673356,0.00657206006116,0.0192717723269
1.875,160,Faraday dark-field,9,6.87337608087,4.86720303533,9,0,image quality,0.284387375902,0.315557542737,0.00678406199862,0.0192717723269
1.875,160,Faraday dual-port,9,17.2597119849,13.7689511926,9,9,depletion,0.284387375902,0.315557542737,0.00678406199862,0.0192717723269
1.875,165,Faraday dark-field,9,7.03063590656,4.92319423408,9,0,image quality,0.293162287408,0.325281450947,0.00699606393608,0.0192717723269
1.875,165,Faraday dual-port,9,17.5299035828,13.8702097356,9,9,depletion,0.293162287408,0.325281450947,0.00699606393608,0.0192717723269
1.875,170,Faraday dark-field,9,7.18582923802,5.2526926995,8,0,image quality,0.268771384299,0.301930689159,0.00720806587353,0.0192717723269
1.875,170,Faraday dual-port,9,17.7959948222,14.4567206545,8,8,depletion,0.268771384299,0.301930689159,0.00720806587353,0.0192717723269
1.875,175,Faraday dark-field,9,7.33902392693,5.31451404247,8,0,image quality,0.276581969994,0.310692605231,0.00742006781099,0.0192717723269
1.875,175,Faraday dual-port,9,18.0581668448,14.5672807879,8,8,depletion,0.276581969994,0.310692605231,0.00742006781099,0.0192717723269
1.875,180,Faraday dark-field,9,7.49028445945,5.3731031869,8,0,image quality,0.284387375902,0.319448059539,0.00763206974845,0.0192717723269
1.875,180,Faraday dual-port,9,18.3165878392,14.6715682587,8,8,depletion,0.284387375902,0.319448059539,0.00763206974845,0.0192717723269
1.96875,10,Faraday dark-field,9,0.549184247706,0.322590613721,167,0,image quality,0.29845207533,0.300216157694,0.000384586242437,0.0175192299372
1.96875,10,Faraday dual-port,9,3.84140246165,2.92375507411,167,0,image quality,0.29845207533,0.300216157694,0.000384586242437,0.0175192299372
1.96875,15,Faraday dark-field,9,0.811851172867,0.481511495979,111,0,image quality,0.297569935543,0.300216157694,0.000576879363656,0.0175192299372
1.96875,15,Faraday dual-port,9,4.81494274378,3.67182581714,111,0,image quality,0.297569935543,0.300216157694,0.000576879363656,0.0175192299372
1.96875,20,Faraday dark-field,9,1.06723908667,0.638910915474,83,0,image quality,0.296687729987,0.300216157694,0.000769172484875,0.0175192299372
1.96875,20,Faraday dual-port,9,5.6268913611,4.29933932374,83,0,image quality,0.296687729987,0.300216157694,0.000769172484875,0.0175192299372
1.96875,25,Faraday dark-field,9,1.31579392915,0.788937678262,67,0,image quality,0.299334149372,0.303743534268,0.000961465606093,0.0175192299372
1.96875,25,Faraday dual-port,9,6.33737473736,4.83273465558,67,0,image quality,0.299334149372,0.303743534268,0.000961465606093,0.0175192299372
1.96875,30,Faraday dark-field,9,1.55792214242,0.949318907257,55,0,image quality,0.29492312147,0.300216157694,0.00115375872731,0.0175192299372
1.96875,30,Faraday dual-port,9,6.97670210131,5.35140386376,55,0,image quality,0.29492312147,0.300216157694,0.00115375872731,0.0175192299372
1.96875,35,Faraday dark-field,9,1.79399514795,1.10241002048,47,0,image quality,0.294040718459,0.300216157694,0.00134605184853,0.0175192299372
1.96875,35,Faraday dual-port,9,7.56262470519,5.81207234594,47,0,image quality,0.294040718459,0.300216157694,0.00134605184853,0.0175192299372
1.96875,40,Faraday dark-field,9,2.02435321288,1.25414492096,41,0,image quality,0.293158249581,0.300216157694,0.00153834496975,0.0175192299372
1.96875,40,Faraday dual-port,9,8.10657767246,6.24217255086,41,0,image quality,0.293158249581,0.300216157694,0.00153834496975,0.0175192299372
1.96875,45,Faraday dark-field,9,2.24930880215,1.38963958615,37,0,image quality,0.297569935543,0.30550682887,0.00173063809097,0.0175192299372
1.96875,45,Faraday dual-port,9,8.61643116209,6.60909073186,37,0,image quality,0.297569935543,0.30550682887,0.00173063809097,0.0175192299372
1.96875,50,Faraday dark-field,9,2.46914949559,1.54281501265,33,0,image quality,0.29492312147,0.303743534268,0.00192293121219,0.0175192299372
1.96875,50,Faraday dual-port,9,9.09787229348,7.00545885086,33,2,image quality,0.29492312147,0.303743534268,0.00192293121219,0.0175192299372
1.96875,55,Faraday dark-field,9,2.68414053578,1.68684778523,30,0,image quality,0.29492312147,0.304625214356,0.0021152243334,0.0175192299372
1.96875,55,Faraday dual-port,9,9.55516745046,7.36468809119,30,8,image quality,0.29492312147,0.304625214356,0.0021152243334,0.0175192299372
1.96875,60,Faraday dark-field,9,2.89452706072,1.84849570458,27,0,image quality,0.289627714902,0.300216157694,0.00230751745462,0.0175192299372
1.96875,60,Faraday dual-port,9,9.99161360659,7.75293043781,27,12,image quality,0.289627714902,0.300216157694,0.00230751745462,0.0175192299372
1.96875,65,Faraday dark-field,9,3.10053606684,1.98724631654,25,0,image quality,0.290510447496,0.301979977275,0.00249981057584,0.0175192299372
1.96875,65,Faraday dual-port,9,10.4098207669,8.07742870058,25,15,image quality,0.290510447496,0.301979977275,0.00249981057584,0.0175192299372
1.96875,70,Faraday dark-field,9,3.30237814012,2.13851685784,23,0,image quality,0.287862051719,0.300216157694,0.00269210369706,0.0175192299372
1.96875,70,Faraday dual-port,9,10.8118967998,8.42148459525,23,17,image quality,0.287862051719,0.300216157694,0.00269210369706,0.0175192299372
1.96875,75,Faraday dark-field,9,3.50024898724,2.24736657462,22,0,image quality,0.29492312147,0.308151279215,0.00288439681828,0.0175192299372
1.96875,75,Faraday dual-port,9,11.1995729306,8.66530806746,22,19,image quality,0.29492312147,0.308151279215,0.00288439681828,0.0175192299372
1.96875,80,Faraday dark-field,9,3.69433079374,2.42408438143,20,0,image quality,0.286096124376,0.300216157694,0.0030766899395,0.0175192299372
1.96875,80,Faraday dual-port,9,11.5742916187,9.04965651541,20,20,depletion,0.286096124376,0.300216157694,0.0030766899395,0.0175192299372
1.96875,85,Faraday dark-field,9,3.88479343185,2.54840847426,19,0,image quality,0.288744916318,0.303743534268,0.00326898306072,0.0175192299372
1.96875,85,Faraday dual-port,9,11.9372697339,9.31574248545,19,19,depletion,0.288744916318,0.303743534268,0.00326898306072,0.0175192299372
1.96875,90,Faraday dark-field,9,4.07179553744,2.67900954325,18,0,image quality,0.289627714902,0.30550682887,0.00346127618194,0.0175192299372
1.96875,90,Faraday dual-port,9,12.2895450155,9.59065087484,18,18,depletion,0.289627714902,0.30550682887,0.00346127618194,0.0175192299372
1.96875,95,Faraday dark-field,9,4.25548547271,2.8170759078,17,0,image quality,0.288744916318,0.30550682887,0.00365356930315,0.0175192299372
1.96875,95,Faraday dual-port,9,12.6320109183,9.87664846151,17,17,depletion,0.288744916318,0.30550682887,0.00365356930315,0.0175192299372
1.96875,100,Faraday dark-field,9,4.43600218861,2.96380860933,16,0,image quality,0.286096124376,0.303743534268,0.00384586242437,0.0175192299372
1.96875,100,Faraday dual-port,9,12.9654432057,10.1757464242,16,16,depletion,0.286096124376,0.303743534268,0.00384586242437,0.0175192299372
1.96875,105,Faraday dark-field,9,4.61347599941,3.12037146419,15,0,image quality,0.281680149022,0.300216157694,0.00403815554559,0.0175192299372
1.96875,105,Faraday dual-port,9,13.2905205586,10.4897745187,15,15,depletion,0.281680149022,0.300216157694,0.00403815554559,0.0175192299372
1.96875,110,Faraday dark-field,9,4.78802927963,3.17454553459,15,0,image quality,0.29492312147,0.31431937282,0.00423044866681,0.0175192299372
1.96875,110,Faraday dual-port,9,13.607840767,10.5992335857,15,15,depletion,0.29492312147,0.31431937282,0.00423044866681,0.0175192299372
1.96875,115,Faraday dark-field,9,4.95977709263,3.34442579252,14,0,image quality,0.287862051719,0.308151279215,0.00442274178803,0.0175192299372
1.96875,115,Faraday dual-port,9,13.9179336089,10.9335636464,14,14,depletion,0.287862051719,0.308151279215,0.00442274178803,0.0175192299372
1.96875,120,Faraday dark-field,9,5.1288277586,3.52689318022,13,0,image quality,0.279029769449,0.300216157694,0.00461503490925,0.0175192299372
1.96875,120,Faraday dual-port,9,14.221271208,11.2874304145,13,13,depletion,0.279029769449,0.300216157694,0.00461503490925,0.0175192299372
1.96875,125,Faraday dark-field,9,5.29528336877,3.58172697071,13,0,image quality,0.290510447496,0.312557387256,0.00480732803047,0.0175192299372
1.96875,125,Faraday dual-port,9,14.5182764487,11.3944507226,13,13,depletion,0.290510447496,0.312557387256,0.00480732803047,0.0175192299372
1.96875,130,Faraday dark-field,9,5.4592402519,3.78201837281,12,0,image quality,0.279029769449,0.301979977275,0.00499962115168,0.0175192299372
1.96875,130,Faraday dual-port,9,14.8093298754,11.7760618684,12,12,depletion,0.279029769449,0.301979977275,0.00499962115168,0.0175192299372
1.96875,135,Faraday dark-field,9,5.62078939813,3.83659419392,12,0,image quality,0.289627714902,0.313438412703,0.0051919142729,0.0175192299372
1.96875,135,Faraday dual-port,9,15.0947753975,11.8803461682,12,12,depletion,0.289627714902,0.313438412703,0.0051919142729,0.0175192299372
1.96875,140,Faraday dark-field,9,5.78001684482,4.05724773733,11,0,image quality,0.275495001876,0.300216157694,0.00538420739412,0.0175192299372
1.96875,140,Faraday dual-port,9,15.3749250421,12.2937333746,11,11,depletion,0.275495001876,0.300216157694,0.00538420739412,0.0175192299372
1.96875,145,Faraday dark-field,9,5.93700402832,4.11284773667,11,0,image quality,0.285213061582,0.310795140274,0.00557650051534,0.0175192299372
1.96875,145,Faraday dual-port,9,15.6500629435,12.3983186154,11,11,depletion,0.285213061582,0.310795140274,0.00557650051534,0.0175192299372
1.96875,150,Faraday dark-field,9,6.09182810529,4.16422718286,11,0,image quality,0.29492312147,0.321364704754,0.00576879363656,0.0175192299372
1.96875,150,Faraday dual-port,9,15.9204487121,12.4949134101,11,11,depletion,0.29492312147,0.321364704754,0.00576879363656,0.0175192299372
1.96875,155,Faraday dark-field,9,6.24456224658,4.41418812798,10,0,image quality,0.277262518338,0.304625214356,0.00596108675778,0.0175192299372
1.96875,155,Faraday dual-port,9,16.1863202988,12.9544262103,10,10,depletion,0.277262518338,0.304625214356,0.00596108675778,0.0175192299372
1.96875,160,Faraday dark-field,9,6.3952759064,4.46844324118,10,0,image quality,0.286096124376,0.31431937282,0.006153379879,0.0175192299372
1.96875,160,Faraday dual-port,9,16.4478964423,13.0546866044,10,10,depletion,0.286096124376,0.31431937282,0.006153379879,0.0175192299372
1.96875,165,Faraday dark-field,9,6.54403506938,4.51913451667,10,0,image quality,0.29492312147,0.324005629198,0.00634567300021,0.0175192299372
1.96875,165,Faraday dual-port,9,16.7053787723,13.1479601836,10,10,depletion,0.29492312147,0.324005629198,0.00634567300021,0.0175192299372
1.96875,170,Faraday dark-field,9,6.6909024774,4.80228828411,9,0,image quality,0.273727219865,0.303743534268,0.00653796612143,0.0175192299372
1.96875,170,Faraday dual-port,9,16.9589536263,13.6601597902,9,9,depletion,0.273727219865,0.303743534268,0.00653796612143,0.0175192299372
1.96875,175,Faraday dark-field,9,6.83593783836,4.85739319736,9,0,image quality,0.281680149022,0.312557387256,0.00673025924265,0.0175192299372
1.96875,175,Faraday dual-port,9,17.2087936246,13.760075645,9,9,depletion,0.281680149022,0.312557387256,0.00673025924265,0.0175192299372
1.96875,180,Faraday dark-field,9,6.97919801851,4.90926539644,9,0,image quality,0.289627714902,0.321364704754,0.00692255236387,0.0175192299372
1.96875,180,Faraday dual-port,9,17.455059044,13.8540648314,9,9,depletion,0.289627714902,0.321364704754,0.00692255236387,0.0175192299372
2.0625,10,Faraday dark-field,9,0.501952028721,0.293925648471,184,0,image quality,0.29916196168,0.300766830637,0.000350420216748,0.0159937949463
2.0625,10,Faraday dual-port,9,3.66880085202,2.78911903879,184,0,image quality,0.29916196168,0.300766830637,0.000350420216748,0.0159937949463
2.0625,15,Faraday dark-field,9,0.742921628365,0.437389199275,123,0,image quality,0.29996442335,0.302371482132,0.000525630325122,0.0159937949463
2.0625,15,Faraday dual-port,9,4.59857371941,3.49589416049,123,0,image quality,0.29996442335,0.302371482132,0.000525630325122,0.0159937949463
2.0625,20,Faraday dark-field,9,0.977738467486,0.580630210665,92,0,image quality,0.299161961679,0.302371482132,0.000700840433495,0.0159937949463
2.0625,20,Faraday dual-port,9,5.37402053163,4.09263733431,92,0,image quality,0.299161961679,0.302371482132,0.000700840433495,0.0159937949463
2.0625,25,Faraday dark-field,9,1.2067503119,0.725112050127,73,0,image quality,0.29675425018,0.300766830637,0.000876050541869,0.0159937949463
2.0625,25,Faraday dual-port,9,6.05256426326,4.62575881522,73,0,image quality,0.29675425018,0.300766830637,0.000876050541869,0.0159937949463
2.0625,30,Faraday dark-field,9,1.43027645656,0.863477857354,61,0,image quality,0.297556875113,0.302371482132,0.00105126065024,0.0159937949463
2.0625,30,Faraday dual-port,9,6.66315128971,5.09238814237,61,0,image quality,0.297556875113,0.302371482132,0.00105126065024,0.0159937949463
2.0625,35,Faraday dark-field,9,1.64861071417,1.00481947528,52,0,image quality,0.295951570789,0.301569183558,0.00122647075862,0.0159937949463
2.0625,35,Faraday dual-port,9,7.22273467749,5.53471938874,52,0,image quality,0.295951570789,0.301569183558,0.00122647075862,0.0159937949463
2.0625,40,Faraday dark-field,9,1.86202402548,1.13414730254,46,0,image quality,0.299161961679,0.305580133324,0.00140168086699,0.0159937949463
2.0625,40,Faraday dual-port,9,7.74223537613,5.91705975273,46,0,image quality,0.299161961679,0.305580133324,0.00140168086699,0.0159937949463
2.0625,45,Faraday dark-field,9,2.07076674689,1.26658322354,41,0,image quality,0.29996442335,0.307184133315,0.00157689097536,0.0159937949463
2.0625,45,Faraday dual-port,9,8.22916967364,6.2891918424,41,0,image quality,0.29996442335,0.307184133315,0.00157689097536,0.0159937949463
2.0625,50,Faraday dark-field,9,2.27507066168,1.42006687545,36,0,image quality,0.292740308278,0.300766830637,0.00175210108374,0.0159937949463
2.0625,50,Faraday dual-port,9,8.68896898062,6.69945659702,36,0,image quality,0.292740308278,0.300766830637,0.00175210108374,0.0159937949463
2.0625,55,Faraday dark-field,9,2.47515075377,1.54583410211,33,0,image quality,0.295148836922,0.303975916312,0.00192731119211,0.0159937949463
2.0625,55,Faraday dual-port,9,9.12570785577,7.02382700618,33,2,image quality,0.295148836922,0.303975916312,0.00192731119211,0.0159937949463
2.0625,60,Faraday dark-field,9,2.67120677658,1.68516039716,30,0,image quality,0.292740308278,0.302371482132,0.00210252130049,0.0159937949463
2.0625,60,Faraday dual-port,9,9.54253503663,7.37044151704,30,8,image quality,0.292740308278,0.302371482132,0.00210252130049,0.0159937949463
2.0625,65,Faraday dark-field,9,2.86342464453,1.80411796115,28,0,image quality,0.295951570789,0.306382160438,0.00227773140886,0.0159937949463
2.0625,65,Faraday dual-port,9,9.94194318092,7.6587880723,28,12,image quality,0.295951570789,0.306382160438,0.00227773140886,0.0159937949463
2.0625,70,Faraday dark-field,9,3.05197767059,1.93252928152,26,0,image quality,0.295951570789,0.307184133315,0.00245294151723,0.0159937949463
2.0625,70,Faraday dual-port,9,10.3259453876,7.96158626853,26,15,image quality,0.295951570789,0.307184133315,0.00245294151723,0.0159937949463
2.0625,75,Faraday dark-field,9,3.23702766975,2.0726608237,24,0,image quality,0.292740308278,0.304778051954,0.00262815162561,0.0159937949463
2.0625,75,Faraday dual-port,9,10.696195047,8.28313692785,24,17,image quality,0.292740308278,0.304778051954,0.00262815162561,0.0159937949463
2.0625,80,Faraday dark-field,9,3.4187259452,2.17201434946,23,0,image quality,0.299161961679,0.311994832629,0.00280336173398,0.0159937949463
2.0625,80,Faraday dual-port,9,11.0540697675,8.50800797909,23,18,image quality,0.299161961679,0.311994832629,0.00280336173398,0.0159937949463
2.0625,85,Faraday dark-field,9,3.59721417204,2.33539992167,21,0,image quality,0.290331288681,0.303975916312,0.00297857184236,0.0159937949463
2.0625,85,Faraday dual-port,9,11.4007317103,8.86719506215,21,19,image quality,0.290331288681,0.303975916312,0.00297857184236,0.0159937949463
2.0625,90,Faraday dark-field,9,3.77262519059,2.44887984444,20,0,image quality,0.292740308278,0.307184133315,0.00315378195073,0.0159937949463
