y_um,column_density_m2,phase_rad,theta_F_rad,pci_I_I0,dgi_I_I0,dark_I_I0,dual_S,port_H_I_I0,port_V_I_I0
-12.79296875,3.38251512943e+14,0.127689361172,-0.0631430906896,1.1107066013,0.0108129002567,0.00264692654878,-0.102761823274,0.44860584068,0.551364629406
-12.6953125,3.41047986749e+14,0.128745025198,-0.0636651223505,1.112910063,0.0110300607584,0.00270054761132,-0.103794497785,0.448091108468,0.551882909456
-12.59765625,3.43830608182e+14,0.129795459977,-0.0641845681203,1.11510760578,0.0112486033997,0.00275450957097,-0.104823346091,0.447578323698,0.552399327067
-12.5,3.46599182219e+14,0.130840591888,-0.0647013915928,1.11729892688,0.0114684764302,0.00280879966705,-0.105848237718,0.447067550425,0.55291381579
-12.40234375,3.4935351628e+14,0.131880348233,-0.0652155568183,1.11948372418,0.0116896272568,0.00286340493154,-0.106869043018,0.446558852248,0.553426309518
-12.3046875,3.52093420197e+14,0.132914657223,-0.065727028297,1.12166169766,0.0119120026054,0.00291831222851,-0.10788563381,0.446052292001,0.553936742826
-12.20703125,3.5481870618e+14,0.133943447968,-0.0662357709733,1.12383255067,0.0121355486799,0.00297350829328,-0.108897883975,0.445547931477,0.554445051291
-12.109375,3.57529188788e+14,0.134966650465,-0.0667417502301,1.12599599117,0.012360211317,0.00302897977018,-0.109905670005,0.445045831167,0.554951171778
-12.01171875,3.602246849e+14,0.135984195586,-0.0672449318833,1.12815173278,0.0125859361304,0.00308471324804,-0.110908871462,0.44454605004,0.555455042697
-11.9140625,3.62905013685e+14,0.136996015067,-0.067745282176,1.13029949563,0.0128126686418,0.00314069529225,-0.111907371369,0.44404864537,0.555956604205
-11.81640625,3.65569996571e+14,0.138002041498,-0.0682427677736,1.13243900705,0.0130403543954,0.00319691247282,-0.112901056496,0.443553672592,0.55645579837
-11.71875,3.6821945722e+14,0.139002208311,-0.0687373557582,1.1345700021,0.0132689390535,0.00325335138795,-0.113889817565,0.443061185215,0.556952569277
-11.62109375,3.70853221502e+14,0.139996449773,-0.0692290136239,1.13669222376,0.0134983684723,0.00330999868258,-0.114873549349,0.442571234776,0.557446863092
-11.5234375,3.73471117465e+14,0.140984700971,-0.0697177092716,1.13880542312,0.0137285887576,0.00336684106204,-0.115852150689,0.442083870836,0.557938628072
-11.42578125,3.76072975312e+14,0.141966897809,-0.0702034110045,1.14090935921,0.0139595462992,0.00342386530064,-0.116825524425,0.441599141015,0.558427814537
-11.328125,3.78658627375e+14,0.142942976991,-0.0706860875232,1.14300379878,0.0141911877878,0.00348105824571,-0.117793577257,0.441117091062,0.558914374794
-11.23046875,3.8122790809e+14,0.143912876018,-0.071165707921,1.14508851591,0.0144234602126,0.00353840681723,-0.118756219533,0.440637764956,0.559398263037
-11.1328125,3.83780653975e+14,0.144876533175,-0.0716422416798,1.14716329149,0.0146563108459,0.00359589800396,-0.119713365005,0.440161205029,0.559879435214
-11.03515625,3.86316703602e+14,0.145833887523,-0.0721156586654,1.14922791263,0.0148896872137,0.00365351885637,-0.120664930533,0.439687452103,0.560357848876
-10.9375,3.88835897582e+14,0.146784878894,-0.0725859291235,1.15128217205,0.0151235370581,0.00371125647744,-0.121610835777,0.439216545643,0.560833463015
-10.83984375,3.91338078536e+14,0.147729447877,-0.0730530236754,1.15332586739,0.0153578082929,0.00376909801181,-0.122551002876,0.438748523908,0.561306237898
-10.7421875,3.93823091074e+14,0.148667535813,-0.073516913314,1.15535880057,0.0155924489567,0.00382703063433,-0.123485356132,0.438283424101,0.561776134897
-10.64453125,3.9629078178e+14,0.149599084787,-0.0739775694,1.15738077715,0.015827407165,0.00388504153841,-0.124413821714,0.437821282513,0.562243116334
-10.546875,3.98740999183e+14,0.150524037619,-0.0744349636576,1.15939160578,0.016062631066,0.00394311792511,-0.125336327376,0.437362134656,0.562707145332
-10.44921875,4.01173593741e+14,0.151442337858,-0.0748890681713,1.16139109763,0.0162980687998,0.00400124699331,-0.126252802213,0.436906015382,0.563168185688
-10.3515625,4.03588417823e+14,0.152353929772,-0.0753398553819,1.163379066,0.016533668465,0.00405941593144,-0.127163176454,0.436452958975,0.56362620176
-10.25390625,4.05985325685e+14,0.153258758345,-0.0757872980828,1.16535532594,0.0167693780925,0.00411761191111,-0.128067381286,0.436002999243,0.564081158375
-10.15625,4.08364173457e+14,0.154156769265,-0.0762313694168,1.16731969399,0.0170051456271,0.0041758220827,-0.128965348726,0.435556169573,0.564533020761
-10.05859375,4.10724819119e+14,0.15504790892,-0.0766720428725,1.16927198795,0.0172409189179,0.00423403357292,-0.129857011516,0.435112502983,0.564981754493
-9.9609375,4.13067122485e+14,0.15593212439,-0.0771092922809,1.17121202677,0.0174766457157,0.00429223348429,-0.130742303066,0.434672032152,0.565427325461
-9.86328125,4.1539094519e+14,0.156809363442,-0.0775430918121,1.1731396305,0.0177122736774,0.00435040889613,-0.13162115741,0.434234789437,0.565869699848
-9.765625,4.17696150663e+14,0.157679574522,-0.0779734159725,1.17505462022,0.0179477503749,0.00440854686692,-0.13249350919,0.433800806883,0.566308844119
-9.66796875,4.19982604122e+14,0.158542706749,-0.078400239601,1.17695681808,0.0181830233079,0.0044666344373,-0.13335929365,0.433370116226,0.566744725024
-9.5703125,4.22250172548e+14,0.159398709908,-0.0788235378665,1.1788460473,0.0184180399178,0.00452465863362,-0.134218446636,0.432942748895,0.567177309594
-9.47265625,4.24498724673e+14,0.160247534446,-0.0792432862647,1.18072213216,0.0186527476014,0.00458260647122,-0.135070904594,0.43251873601,0.567606565143
-9.375,4.26728130965e+14,0.161089131466,-0.0796594606152,1.18258489805,0.0188870937214,0.00464046495713,-0.13591660456,0.432098108389,0.568032459261
-9.27734375,4.28938263612e+14,0.161923452718,-0.0800720370585,1.18443417135,0.0191210256139,0.00469822109181,-0.136755484135,0.431680896563,0.5684549598
-9.1796875,4.31128996506e+14,0.162750450597,-0.0804809920536,1.18626977941,0.0193544905893,0.00475586186952,-0.137587481441,0.43126713079,0.568874034857
-9.08203125,4.3330020523e+14,0.163570078136,-0.0808863023748,1.1880915504,0.0195874359273,0.00481337427702,-0.138412535059,0.430856841091,0.569289652732
-8.984375,4.35451767043e+14,0.164382288999,-0.0812879451095,1.18989931312,0.0198198088649,0.0048707452907,-0.139230583942,0.430450057288,0.569701781887
-8.88671875,4.37583560864e+14,0.16518703748,-0.081685897655,1.19169289679,0.0200515565773,0.00492796187191,-0.140041567308,0.430046809053,0.570110390887
-8.7890625,4.39695467263e+14,0.165984278494,-0.0820801377166,1.19347213077,0.0202826261528,0.00498501096079,-0.140845424514,0.42964712597,0.570515448331
-8.69140625,4.41787368444e+14,0.166773967572,-0.0824706433046,1.19523684427,0.0205129645622,0.00504187946881,-0.141642094924,0.429251037595,0.570916922779
-8.59375,4.43859148232e+14,0.167556060859,-0.0828573927323,1.19698686604,0.0207425186251,0.00509855427055,-0.142431517757,0.428858573528,0.571314782672
-8.49609375,4.45910692062e+14,0.168330515107,-0.0832403646131,1.19872202402,0.0209712349746,0.00515502219505,-0.143213631946,0.428469763476,0.571708996252
-8.3984375,4.47941886965e+14,0.16909728767,-0.0836195378587,1.20044214509,0.0211990600237,0.00521127001753,-0.143988376003,0.42808463732,0.572099531491
-8.30078125,4.49952621557e+14,0.169856336501,-0.0839948916763,1.20214705477,0.0214259399351,0.00526728445205,-0.144755687894,0.427703225169,0.572486356018
-8.203125,4.51942786026e+14,0.170607620146,-0.0843664055668,1.20383657702,0.021651820598,0.00532305214584,-0.145515504952,0.427325557403,0.572869437074
-8.10546875,4.53912272121e+14,0.171351097741,-0.0847340593225,1.20551053412,0.0218766476148,0.00537855967601,-0.146267763814,0.4269516647,0.573248741477
-8.0078125,4.55860973139e+14,0.172086729006,-0.0850978330247,1.20716874661,0.0221003662999,0.00543379354922,-0.147012400404,0.426581578045,0.573624235608
-7.91015625,4.57788783918e+14,0.17281447424,-0.085457707042,1.20881103339,0.0223229216928,0.00548874020507,-0.14774934996,0.426215328716,0.573995885429
-7.8125,4.5969560082e+14,0.173534294323,-0.085813662028,1.21043721191,0.0225442585889,0.00554338602345,-0.148478547122,0.425852948241,0.574363656524
-7.71484375,4.61581321724e+14,0.174246150704,-0.0861656789194,1.21204709843,0.022764321587,0.00559771733633,-0.149199926061,0.42549446834,0.574727514175
-7.6171875,4.63445846018e+14,0.1749500054,-0.0865137389341,1.21364050853,0.0229830551565,0.00565172044417,-0.149913420674,0.42513992083,0.575087423465
-7.51953125,4.65289074581e+14,0.175645820995,-0.086857823569,1.21521725763,0.0232004037221,0.00570538163684,-0.15061896483,0.424789337516,0.57544334941
-7.421875,4.67110909782e+14,0.176333560633,-0.0871979145986,1.21677716165,0.0234163117676,0.0057586872189,-0.151316492662,0.424442750046,0.575795257118
-7.32421875,4.68911255463e+14,0.177013188014,-0.0875339940728,1.21832003786,0.0236307239549,0.0058116235389,-0.152005938905,0.424100189764,0.576143111978
-7.2265625,4.70690016934e+14,0.177684667393,-0.0878660443152,1.21984570563,0.023843585257,0.005864177022,-0.152687239262,0.423761687528,0.576486879857
