detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction,kappa_F,numerical_aperture,read_noise_electrons_per_pixel_per_port
1.875,135,Faraday dark-field,8,3.58840651796,2.5864583128,11,0,image quality,0.293162287408,0.319448059539,0.00572405231134,0.0192717723269,-0.494505494505,0.13,0.7
1.875,135,Faraday dual-port,8,8.23914153338,6.51244543636,11,2,image quality,0.293162287408,0.319448059539,0.00572405231134,0.0192717723269,-0.494505494505,0.13,0.7
1.875,140,Faraday dark-field,8,3.67887045967,2.72679693648,10,0,image quality,0.276581969994,0.303878341266,0.00593605424879,0.0192717723269,-0.494505494505,0.13,0.7
1.875,140,Faraday dual-port,8,8.39077374388,6.75319538348,10,3,image quality,0.276581969994,0.303878341266,0.00593605424879,0.0192717723269,-0.494505494505,0.13,0.7
1.875,145,Faraday dark-field,8,3.76777335573,2.76214238399,10,0,image quality,0.286337920046,0.31458471459,0.00614805618625,0.0192717723269,-0.494505494505,0.13,0.7
1.875,145,Faraday dual-port,8,8.53971406399,6.81163369376,10,3,image quality,0.286337920046,0.31458471459,0.00614805618625,0.0192717723269,-0.494505494505,0.13,0.7
1.875,150,Faraday dark-field,8,3.8551843588,2.79502126133,10,0,image quality,0.296085810105,0.325281450947,0.00636005812371,0.0192717723269,-0.494505494505,0.13,0.7
1.875,150,Faraday dual-port,8,8.68610095974,6.86573442971,10,4,image quality,0.296085810105,0.325281450947,0.00636005812371,0.0192717723269,-0.494505494505,0.13,0.7
1.875,155,Faraday dark-field,8,3.94116796614,2.95269951365,9,0,image quality,0.275605930404,0.305825673356,0.00657206006116,0.0192717723269,-0.494505494505,0.13,0.7
1.875,155,Faraday dual-port,8,8.83006141872,7.13494469216,9,4,image quality,0.275605930404,0.305825673356,0.00657206006116,0.0192717723269,-0.494505494505,0.13,0.7
1.875,160,Faraday dark-field,8,4.02578443076,2.98743685208,9,0,image quality,0.284387375902,0.315557542737,0.00678406199862,0.0192717723269,-0.494505494505,0.13,0.7
1.875,160,Faraday dual-port,8,8.97171223961,7.19211777331,9,5,image quality,0.284387375902,0.315557542737,0.00678406199862,0.0192717723269,-0.494505494505,0.13,0.7
1.875,165,Faraday dark-field,8,4.10909012822,3.02010283087,9,0,image quality,0.293162287408,0.325281450947,0.00699606393608,0.0192717723269,-0.494505494505,0.13,0.7
1.875,165,Faraday dual-port,8,9.1111611412,7.24552818524,9,5,image quality,0.293162287408,0.325281450947,0.00699606393608,0.0192717723269,-0.494505494505,0.13,0.7
1.875,170,Faraday dark-field,8,4.19113788459,3.19709703528,8,0,image quality,0.268771384299,0.301930689159,0.00720806587353,0.0192717723269,-0.494505494505,0.13,0.7
1.875,170,Faraday dual-port,8,9.24850772094,7.54674857894,8,6,image quality,0.268771384299,0.301930689159,0.00720806587353,0.0192717723269,-0.494505494505,0.13,0.7
1.875,175,Faraday dark-field,8,4.27197727051,3.23252676903,8,0,image quality,0.276581969994,0.310692605231,0.00742006781099,0.0192717723269,-0.494505494505,0.13,0.7
1.875,175,Faraday dual-port,8,9.38384428706,7.60489616859,8,6,image quality,0.276581969994,0.310692605231,0.00742006781099,0.0192717723269,-0.494505494505,0.13,0.7
1.875,180,Faraday dark-field,8,4.35165486541,3.26616063714,8,0,image quality,0.284387375902,0.319448059539,0.00763206974845,0.0192717723269,-0.494505494505,0.13,0.7
1.875,180,Faraday dual-port,8,9.51725658432,7.65982890785,8,6,image quality,0.284387375902,0.319448059539,0.00763206974845,0.0192717723269,-0.494505494505,0.13,0.7
1.875,185,Faraday dark-field,8,4.43021449539,3.29791165282,8,0,image quality,0.292187619152,0.32819707584,0.00784407168591,0.0192717723269,-0.494505494505,0.13,0.7
1.875,185,Faraday dual-port,8,9.64882442931,7.71178212506,8,6,image quality,0.292187619152,0.32819707584,0.00784407168591,0.0192717723269,-0.494505494505,0.13,0.7
1.875,190,Faraday dark-field,8,4.50769744796,3.3280223985,8,0,image quality,0.299982716773,0.336939677734,0.00805607362336,0.0192717723269,-0.494505494505,0.13,0.7
1.875,190,Faraday dual-port,8,9.77862226887,7.76064015381,8,7,image quality,0.299982716773,0.336939677734,0.00805607362336,0.0192717723269,-0.494505494505,0.13,0.7
1.875,195,Faraday dark-field,8,4.58414266618,3.53698479688,7,0,image quality,0.269747991368,0.307772685692,0.00826807556082,0.0192717723269,-0.494505494505,0.13,0.7
1.875,195,Faraday dual-port,8,9.90671967261,8.11534489696,7,7,depletion,0.269747991368,0.307772685692,0.00826807556082,0.0192717723269,-0.494505494505,0.13,0.7
1.875,200,Faraday dark-field,8,4.6595869246,3.57103713556,7,0,image quality,0.276581969994,0.315557542737,0.00848007749828,0.0192717723269,-0.494505494505,0.13,0.7
1.875,200,Faraday dual-port,8,10.0331817689,8.17109367686,7,7,depletion,0.276581969994,0.315557542737,0.00848007749828,0.0192717723269,-0.494505494505,0.13,0.7
1.875,205,Faraday dark-field,8,4.73406498895,3.60362282428,7,0,image quality,0.283411982846,0.323337304637,0.00869207943573,0.0192717723269,-0.494505494505,0.13,0.7
1.875,205,Faraday dual-port,8,10.1580696318,8.22423522174,7,7,depletion,0.283411982846,0.323337304637,0.00869207943573,0.0192717723269,-0.494505494505,0.13,0.7
1.875,210,Faraday dark-field,8,4.80760976136,3.63474444208,7,0,image quality,0.290238041405,0.331111988022,0.00890408137319,0.0192717723269,-0.494505494505,0.13,0.7
1.875,210,Faraday dual-port,8,10.2814406261,8.27487146439,7,7,depletion,0.290238041405,0.331111988022,0.00890408137319,0.0192717723269,-0.494505494505,0.13,0.7
1.875,215,Faraday dark-field,8,4.88025241272,3.66432884704,7,0,image quality,0.297060157091,0.338881609424,0.00911608331065,0.0192717723269,-0.494505494505,0.13,0.7
1.875,215,Faraday dual-port,8,10.403348715,8.32317637176,7,7,depletion,0.297060157091,0.338881609424,0.00911608331065,0.0192717723269,-0.494505494505,0.13,0.7
1.875,220,Faraday dark-field,8,4.95202250339,3.9088437256,6,0,image quality,0.260955601583,0.303878341266,0.0093280852481,0.0192717723269,-0.494505494505,0.13,0.7
1.875,220,Faraday dual-port,8,10.5238447359,8.73774730523,6,6,depletion,0.260955601583,0.303878341266,0.0093280852481,0.0192717723269,-0.494505494505,0.13,0.7
1.875,225,Faraday dark-field,8,5.02294809362,3.94348224896,6,0,image quality,0.266817926516,0.310692605231,0.00954008718556,0.0192717723269,-0.494505494505,0.13,0.7
1.875,225,Faraday dual-port,8,10.6429766487,8.79454353954,6,6,depletion,0.266817926516,0.310692605231,0.00954008718556,0.0192717723269,-0.494505494505,0.13,0.7
1.875,230,Faraday dark-field,8,5.0930558446,3.97692955584,6,0,image quality,0.272677325694,0.317502960231,0.00975208912302,0.0192717723269,-0.494505494505,0.13,0.7
1.875,230,Faraday dual-port,8,10.7607897579,8.84920323648,6,6,depletion,0.272677325694,0.317502960231,0.00975208912302,0.0192717723269,-0.494505494505,0.13,0.7
1.875,235,Faraday dark-field,8,5.16237111111,4.00919515548,6,0,image quality,0.278533806405,0.324309417452,0.00996409106047,0.0192717723269,-0.494505494505,0.13,0.7
1.875,235,Faraday dual-port,8,10.877326915,8.90179564818,6,6,depletion,0.278533806405,0.324309417452,0.00996409106047,0.0192717723269,-0.494505494505,0.13,0.7
1.875,240,Faraday dark-field,8,5.23091802662,4.04020624038,6,0,image quality,0.284387375902,0.331111988022,0.0101760929979,0.0192717723269,-0.494505494505,0.13,0.7
1.875,240,Faraday dual-port,8,10.9926286995,8.95247385807,6,6,depletion,0.284387375902,0.331111988022,0.0101760929979,0.0192717723269,-0.494505494505,0.13,0.7
1.875,245,Faraday dark-field,8,5.29871958155,4.07009587815,6,0,image quality,0.290238041405,0.337910683013,0.0103880949354,0.0192717723269,-0.494505494505,0.13,0.7
1.875,245,Faraday dual-port,8,11.1067335849,9.00116738339,6,6,depletion,0.290238041405,0.337910683013,0.0103880949354,0.0192717723269,-0.494505494505,0.13,0.7
1.875,250,Faraday dark-field,8,5.36579769534,4.09889675041,6,0,image quality,0.296085810105,0.344705513441,0.0106000968728,0.0192717723269,-0.494505494505,0.13,0.7
1.875,250,Faraday dual-port,8,11.2196780881,9.04790949216,6,6,depletion,0.296085810105,0.344705513441,0.0106000968728,0.0192717723269,-0.494505494505,0.13,0.7
1.875,255,Faraday dark-field,8,5.43217328286,4.39535121261,5,0,image quality,0.252156612375,0.301930689159,0.0108120988103,0.0192717723269,-0.494505494505,0.13,0.7
1.875,255,Faraday dual-port,8,11.331496906,9.55155817528,5,5,depletion,0.252156612375,0.301930689159,0.0108120988103,0.0192717723269,-0.494505494505,0.13,0.7
1.875,260,Faraday dark-field,8,5.49786631583,4.43018521934,5,0,image quality,0.257045755929,0.307772685692,0.0110241007478,0.0192717723269,-0.494505494505,0.13,0.7
1.875,260,Faraday dual-port,8,11.4422230403,9.60881346447,5,5,depletion,0.257045755929,0.307772685692,0.0110241007478,0.0192717723269,-0.494505494505,0.13,0.7
1.875,265,Faraday dark-field,8,5.56289587949,4.46400423023,5,0,image quality,0.261932859226,0.313611806798,0.0112361026852,0.0192717723269,-0.494505494505,0.13,0.7
1.875,265,Faraday dual-port,8,11.5518879109,9.66449379359,5,5,depletion,0.261932859226,0.313611806798,0.0112361026852,0.0192717723269,-0.494505494505,0.13,0.7
1.875,270,Faraday dark-field,8,5.62728022512,4.49700460681,5,0,image quality,0.266817926516,0.319448059539,0.0114481046227,0.0192717723269,-0.494505494505,0.13,0.7
1.875,270,Faraday dual-port,8,11.6605214602,9.7184369578,5,5,depletion,0.266817926516,0.319448059539,0.0114481046227,0.0192717723269,-0.494505494505,0.13,0.7
1.875,275,Faraday dark-field,8,5.69103681867,4.52902869536,5,0,image quality,0.271700962032,0.325281450947,0.0116601065601,0.0192717723269,-0.494505494505,0.13,0.7
1.875,275,Faraday dual-port,8,11.7681522486,9.7708719223,5,5,depletion,0.271700962032,0.325281450947,0.0116601065601,0.0192717723269,-0.494505494505,0.13,0.7
1.875,280,Faraday dark-field,8,5.75418238595,4.5600928748,5,0,image quality,0.276581969994,0.331111988022,0.0118721084976,0.0192717723269,-0.494505494505,0.13,0.7
1.875,280,Faraday dual-port,8,11.8748075421,9.82183109304,5,5,depletion,0.276581969994,0.331111988022,0.0118721084976,0.0192717723269,-0.494505494505,0.13,0.7
1.875,285,Faraday dark-field,8,5.81673295451,4.59024778729,5,0,image quality,0.281460954603,0.336939677734,0.012084110435,0.0192717723269,-0.494505494505,0.13,0.7
1.875,285,Faraday dual-port,8,11.980513393,9.87130749081,5,5,depletion,0.281460954603,0.336939677734,0.012084110435,0.0192717723269,-0.494505494505,0.13,0.7
1.875,290,Faraday dark-field,8,5.87870389264,4.61963187119,5,0,image quality,0.286337920046,0.342764527022,0.0122961123725,0.0192717723269,-0.494505494505,0.13,0.7
1.875,290,Faraday dual-port,8,12.0852947143,9.91919767511,5,5,depletion,0.286337920046,0.342764527022,0.0122961123725,0.0192717723269,-0.494505494505,0.13,0.7
1.875,295,Faraday dark-field,8,5.94010994565,4.64810532892,5,0,image quality,0.291212870495,0.348586542794,0.01250811431,0.0192717723269,-0.494505494505,0.13,0.7
1.875,295,Faraday dual-port,8,12.1891753482,9.96569796741,5,5,depletion,0.291212870495,0.348586542794,0.01250811431,0.0192717723269,-0.494505494505,0.13,0.7
1.875,300,Faraday dark-field,8,6.00096526967,4.67568165964,5,0,image quality,0.296085810105,0.35440573193,0.0127201162474,0.0192717723269,-0.494505494505,0.13,0.7
1.875,300,Faraday dual-port,8,12.2921781293,10.0108358703,5,5,depletion,0.296085810105,0.35440573193,0.0127201162474,0.0192717723269,-0.494505494505,0.13,0.7
1.96875,90,Faraday dark-field,8,2.50196337916,1.73285040789,18,0,image quality,0.289627714902,0.30550682887,0.00346127618194,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,90,Faraday dual-port,8,6.4035787366,5.02478557729,18,0,image quality,0.289627714902,0.30550682887,0.00346127618194,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,95,Faraday dark-field,8,2.604772466,1.81496327452,17,0,image quality,0.288744916318,0.30550682887,0.00365356930315,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,95,Faraday dual-port,8,6.57981797576,5.17267411535,17,0,image quality,0.288744916318,0.30550682887,0.00365356930315,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,100,Faraday dark-field,8,2.70529644895,1.90144344092,16,0,image quality,0.286096124376,0.303743534268,0.00384586242437,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,100,Faraday dual-port,8,6.75145856694,5.32725864864,16,0,image quality,0.286096124376,0.303743534268,0.00384586242437,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,105,Faraday dark-field,8,2.80366000273,1.99287151931,15,0,image quality,0.281680149022,0.300216157694,0.00403815554559,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,105,Faraday dual-port,8,6.91884272078,5.48946106376,15,0,image quality,0.281680149022,0.300216157694,0.00403815554559,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,110,Faraday dark-field,8,2.89997765377,2.02650319488,15,0,image quality,0.29492312147,0.31431937282,0.00423044866681,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,110,Faraday dual-port,8,7.08227220196,5.54701749808,15,0,image quality,0.29492312147,0.31431937282,0.00423044866681,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,115,Faraday dark-field,8,2.99435485241,2.12452634711,14,0,image quality,0.287862051719,0.308151279215,0.00442274178803,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,115,Faraday dual-port,8,7.24201472087,5.71958810783,14,0,image quality,0.287862051719,0.308151279215,0.00442274178803,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,120,Faraday dark-field,8,3.08688890773,2.22884033617,13,0,image quality,0.279029769449,0.300216157694,0.00461503490925,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,120,Faraday dual-port,8,7.3983090824,5.90210303579,13,0,image quality,0.279029769449,0.300216157694,0.00461503490925,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,125,Faraday dark-field,8,3.17766980541,2.26224245043,13,0,image quality,0.290510447496,0.312557387256,0.00480732803047,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,125,Faraday dual-port,8,7.55136937527,5.95843045071,13,0,image quality,0.290510447496,0.312557387256,0.00480732803047,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,130,Faraday dark-field,8,3.26678092571,2.37538982535,12,0,image quality,0.279029769449,0.301979977275,0.00499962115168,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,130,Faraday dual-port,8,7.70138841148,6.15507549467,12,0,image quality,0.279029769449,0.301979977275,0.00499962115168,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,135,Faraday dark-field,8,3.3542996759,2.40829239379,12,0,image quality,0.289627714902,0.313438412703,0.0051919142729,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,135,Faraday dual-port,8,7.84854057394,6.21000015286,12,0,image quality,0.289627714902,0.313438412703,0.0051919142729,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,140,Faraday dark-field,8,3.44029804886,2.53148603179,11,0,image quality,0.275495001876,0.300216157694,0.00538420739412,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,140,Faraday dual-port,8,7.99298419204,6.42281322555,11,0,image quality,0.275495001876,0.300216157694,0.00538420739412,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,145,Faraday dark-field,8,3.52484311808,2.56461382792,11,0,image quality,0.285213061582,0.310795140274,0.00557650051534,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,145,Faraday dual-port,8,8.13486353741,6.47788465846,11,1,image quality,0.285213061582,0.310795140274,0.00557650051534,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,150,Faraday dark-field,8,3.6079974775,2.5953534783,11,0,image quality,0.29492312147,0.321364704754,0.00576879363656,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,150,Faraday dual-port,8,8.27431051163,6.5288691405,11,2,image quality,0.29492312147,0.321364704754,0.00576879363656,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,155,Faraday dark-field,8,3.68981963327,2.73300085804,10,0,image quality,0.277262518338,0.304625214356,0.00596108675778,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,155,Faraday dual-port,8,8.41144608204,6.76515032377,10,3,image quality,0.277262518338,0.304625214356,0.00596108675778,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,160,Faraday dark-field,8,3.77036435378,2.76498211161,10,0,image quality,0.286096124376,0.31431937282,0.006153379879,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,160,Faraday dual-port,8,8.54638151007,6.81799338355,10,3,image quality,0.286096124376,0.31431937282,0.006153379879,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,165,Faraday dark-field,8,3.84968298294,2.79495335172,10,0,image quality,0.29492312147,0.324005629198,0.00634567300021,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,165,Faraday dual-port,8,8.67921940779,6.86725793136,10,4,image quality,0.29492312147,0.324005629198,0.00634567300021,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,170,Faraday dark-field,8,3.92782372147,2.94884648749,9,0,image quality,0.273727219865,0.303743534268,0.00653796612143,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,170,Faraday dual-port,8,8.81005465086,7.1303293546,9,4,image quality,0.273727219865,0.303743534268,0.00653796612143,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,175,Faraday dark-field,8,4.00483187979,2.98088283446,9,0,image quality,0.281680149022,0.312557387256,0.00673025924265,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,175,Faraday dual-port,8,8.93897517138,7.18297010806,9,5,image quality,0.281680149022,0.312557387256,0.00673025924265,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,180,Faraday dark-field,8,4.0807501061,3.01112255434,9,0,image quality,0.289627714902,0.321364704754,0.00692255236387,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,180,Faraday dual-port,8,9.06606264908,7.23257606902,9,5,image quality,0.289627714902,0.321364704754,0.00692255236387,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,185,Faraday dark-field,8,4.1556185923,3.0396689211,9,0,image quality,0.297569935543,0.330165510919,0.00711484548509,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,185,Faraday dual-port,8,9.19139311659,7.2791757701,9,6,image quality,0.297569935543,0.330165510919,0.00711484548509,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,190,Faraday dark-field,8,4.22947526052,3.21590404882,8,0,image quality,0.271959172105,0.30550682887,0.00730713860631,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,190,Faraday dual-port,8,9.31503749134,7.57939021183,8,6,image quality,0.271959172105,0.30550682887,0.00730713860631,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,195,Faraday dark-field,8,4.30235593212,3.24745628921,8,0,image quality,0.279029769449,0.313438412703,0.00749943172753,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,195,Faraday dual-port,8,9.43706204481,7.63096701859,8,6,image quality,0.279029769449,0.313438412703,0.00749943172753,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,200,Faraday dark-field,8,4.37429448133,3.27746916896,8,0,image quality,0.286096124376,0.321364704754,0.00769172484875,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,200,Faraday dual-port,8,9.55752881769,7.68001271217,8,6,image quality,0.286096124376,0.321364704754,0.00769172484875,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,205,Faraday dark-field,8,4.44532297508,3.30598790827,8,0,image quality,0.293158249581,0.329285722627,0.00788401796996,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,205,Faraday dual-port,8,9.67649598872,7.72658519634,8,7,image quality,0.293158249581,0.329285722627,0.00788401796996,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,210,Faraday dark-field,8,4.51547180048,3.50681334388,7,0,image quality,0.26311494007,0.300216157694,0.00807631109118,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,210,Faraday dual-port,8,9.79401820302,8.06784236914,7,7,depletion,0.26311494007,0.300216157694,0.00807631109118,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,215,Faraday dark-field,8,4.58476978122,3.53918954588,7,0,image quality,0.26930660175,0.307269861275,0.0082686042124,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,215,Faraday dual-port,8,9.91014686551,8.12068076928,7,7,depletion,0.26930660175,0.307269861275,0.0082686042124,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,220,Faraday dark-field,8,4.65324428409,3.57021498671,7,0,image quality,0.275495001876,0.31431937282,0.00846089733362,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,220,Faraday dual-port,8,10.0249304036,8.17143903604,7,7,depletion,0.275495001876,0.31431937282,0.00846089733362,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,225,Faraday dark-field,8,4.72092131652,3.59999413105,7,0,image quality,0.281680149022,0.321364704754,0.00865319045484,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,225,Faraday dual-port,8,10.1384145033,8.22008868259,7,7,depletion,0.281680149022,0.321364704754,0.00865319045484,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,230,Faraday dark-field,8,4.78782561612,3.62862357397,7,0,image quality,0.287862051719,0.328405869438,0.00884548357606,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,230,Faraday dual-port,8,10.2506423215,8.26660682267,7,7,depletion,0.287862051719,0.328405869438,0.00884548357606,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,235,Faraday dark-field,8,4.85398073294,3.65597992754,7,0,image quality,0.294040718459,0.335442879169,0.00903777669728,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,235,Faraday dual-port,8,10.361654678,8.31119672037,7,7,depletion,0.294040718459,0.335442879169,0.00903777669728,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,240,Faraday dark-field,8,4.91940910513,3.89448548466,6,0,image quality,0.257805199031,0.300216157694,0.00923006981849,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,240,Faraday dual-port,8,10.4714902287,8.71602080625,6,6,depletion,0.257805199031,0.300216157694,0.00923006981849,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,245,Faraday dark-field,8,4.98413212869,3.92658080392,6,0,image quality,0.26311494007,0.306388377835,0.00942236293971,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,245,Faraday dual-port,8,10.580185623,8.76856599975,6,6,depletion,0.26311494007,0.306388377835,0.00942236293971,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,250,Faraday dark-field,8,5.04817022181,3.95758859778,6,0,image quality,0.26842227854,0.312557387256,0.00961465606093,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,250,Faraday dual-port,8,10.6877756467,8.81943447093,6,6,depletion,0.26842227854,0.312557387256,0.00961465606093,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,255,Faraday dark-field,8,5.1115428843,3.98768468359,6,0,image quality,0.273727219865,0.31872319429,0.00980694918215,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,255,Faraday dual-port,8,10.7942933517,8.86849660395,6,6,depletion,0.273727219865,0.31872319429,0.00980694918215,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,260,Faraday dark-field,8,5.17426875259,4.01677387648,6,0,image quality,0.279029769449,0.324885807232,0.00999924230337,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,260,Faraday dual-port,8,10.8997701751,8.91591371165,6,6,depletion,0.279029769449,0.324885807232,0.00999924230337,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,265,Faraday dark-field,8,5.23636565058,4.04483504248,6,0,image quality,0.284329932675,0.331045234338,0.0101915354246,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,265,Faraday dual-port,8,11.0042360474,8.96176318529,6,6,depletion,0.284329932675,0.331045234338,0.0101915354246,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,270,Faraday dark-field,8,5.29785063691,4.0719716574,6,0,image quality,0.289627714902,0.337201483825,0.0103838285458,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,270,Faraday dual-port,8,11.1077194913,9.00598788048,6,6,depletion,0.289627714902,0.337201483825,0.0103838285458,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,275,Faraday dark-field,8,5.3587400487,4.09823628539,6,0,image quality,0.29492312147,0.343354563874,0.010576121667,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,275,Faraday dual-port,8,11.2102477134,9.04858306828,6,6,depletion,0.29492312147,0.343354563874,0.010576121667,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,280,Faraday dark-field,8,5.41904954231,4.39019256955,5,0,image quality,0.25072179756,0.300216157694,0.0107684147882,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,280,Faraday dual-port,8,11.3118466869,9.54492283354,5,5,depletion,0.25072179756,0.300216157694,0.0107684147882,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,285,Faraday dark-field,8,5.47879413115,4.42207803624,5,0,image quality,0.255149425846,0.30550682887,0.0109607079095,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,285,Faraday dual-port,8,11.4125412291,9.59729451927,5,5,depletion,0.255149425846,0.30550682887,0.0109607079095,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,290,Faraday dark-field,8,5.53798822099,4.45312361065,5,0,image quality,0.259575379999,0.310795140274,0.0111530010307,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,290,Faraday dual-port,8,11.5123550719,9.64836309712,5,5,depletion,0.259575379999,0.310795140274,0.0111530010307,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,295,Faraday dark-field,8,5.59664564276,4.48342011009,5,0,image quality,0.26399966318,0.316081097158,0.0113452941519,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,295,Faraday dual-port,8,11.6113109272,9.69806994185,5,5,depletion,0.26399966318,0.316081097158,0.0113452941519,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,300,Faraday dark-field,8,5.65477968328,4.51299179075,5,0,image quality,0.26842227854,0.321364704754,0.0115375872731,0.0175192299372,-0.494505494505,0.13,0.7
1.96875,300,Faraday dual-port,8,11.709430547,9.74642928391,5,5,depletion,0.26842227854,0.321364704754,0.0115375872731,0.0175192299372,-0.494505494505,0.13,0.7
2.0625,90,Faraday dark-field,8,2.33269672736,1.59470536258,20,0,image quality,0.292740308278,0.307184133315,0.00315378195073,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,90,Faraday dual-port,8,6.11368129859,4.77403491905,20,0,image quality,0.292740308278,0.307184133315,0.00315378195073,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,95,Faraday dark-field,8,2.43007541149,1.66655640853,19,0,image quality,0.293543205685,0.308787916432,0.0033289920591,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,95,Faraday dual-port,8,6.28194195683,4.90542579623,19,0,image quality,0.293543205685,0.308787916432,0.0033289920591,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,100,Faraday dark-field,8,2.52536011296,1.74179471546,18,0,image quality,0.292740308278,0.308787916432,0.00350420216748,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,100,Faraday dual-port,8,6.44581215452,5.04193917538,18,0,image quality,0.292740308278,0.308787916432,0.00350420216748,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,105,Faraday dark-field,8,2.61866072965,1.82090788734,17,0,image quality,0.290331288681,0.307184133315,0.00367941227585,0.0159937949463,-0.494505494505,0.13,0.7
2.0625,105,Faraday dual-port,8,6.6056186099,5.18446978051,17,0,image quality,0.290331288681,0.307184133315,0.00367941227585,0.0159937949463,-0.494505494505,0.13,0.7
