y_um,column_density_m2,phase_rad,theta_F_rad,pci_I_I0,dgi_I_I0,dark_I_I0,dual_S,port_H_I_I0,port_V_I_I0
6.640625,4.80904197108e+14,0.181540502744,0.181540502744,1.12304818572,0.0120403877701,0.0120362335117,0.218508134361,0.606924293859,0.389251729499
6.73828125,4.79256848442e+14,0.180918631472,0.180918631472,1.12203692275,0.0119362578977,0.0119318455387,0.217567982017,0.606467793062,0.389727576756
6.8359375,4.77587377705e+14,0.180288409156,0.180288409156,1.12101334832,0.0118312816617,0.0118266010011,0.216615804305,0.606005443877,0.390209534973
6.93359375,4.75895870978e+14,0.179649868292,0.179649868292,1.11997757899,0.0117254867656,0.0117205274536,0.215651688588,0.605537289003,0.390697561304
7.03125,4.74182415758e+14,0.179003041909,0.179003041909,1.11892973176,0.0116189009863,0.01161365253,0.214675722712,0.605063371268,0.391191612601
7.12890625,4.72447100961e+14,0.178347963574,0.178347963574,1.11786992395,0.0115115521503,0.0115060039203,0.213687994858,0.604583733538,0.391691645471
7.2265625,4.70690016934e+14,0.177684667393,0.177684667393,1.11679827306,0.011403468114,0.0113976093503,0.212688593421,0.604098418647,0.392197616336
7.32421875,4.68911255463e+14,0.177013188014,0.177013188014,1.11571489661,0.0112946767453,0.0112884965642,0.211677606903,0.603607469343,0.392709481477
7.421875,4.67110909782e+14,0.176333560633,0.176333560633,1.11461991208,0.0111852059099,0.0111786933106,0.210655123835,0.60311092824,0.393227197071
7.51953125,4.65289074581e+14,0.175645820995,0.175645820995,1.11351343685,0.0110750834595,0.0110682273311,0.209621232729,0.602608837791,0.393750719211
7.6171875,4.63445846018e+14,0.1749500054,0.1749500054,1.11239558812,0.0109643372236,0.0109571263523,0.208576022043,0.602101240274,0.394280003921
7.71484375,4.61581321724e+14,0.174246150704,0.174246150704,1.11126648296,0.0108529950042,0.0108454180809,0.207519580193,0.601588177796,0.394815007152
7.8125,4.5969560082e+14,0.173534294323,0.173534294323,1.1101262383,0.0107410845742,0.0107331302015,0.206451995573,0.601069692309,0.395355684771
7.91015625,4.57788783918e+14,0.17281447424,0.17281447424,1.108974971,0.0106286336772,0.0106202903777,0.205373356615,0.600545825646,0.395901992535
8.0078125,4.55860973139e+14,0.172086729006,0.172086729006,1.10781279791,0.0105156700316,0.0105069262555,0.204283751869,0.600016619568,0.396453886053
8.10546875,4.53912272121e+14,0.171351097741,0.171351097741,1.10663983602,0.0104022213357,0.0103930654689,0.203183270112,0.599482115827,0.39701132074
8.203125,4.51942786026e+14,0.170607620146,0.170607620146,1.10545620254,0.0102883152757,0.0102787356482,0.202072000477,0.598942356243,0.397574251756
8.30078125,4.49952621557e+14,0.169856336501,0.169856336501,1.10426201509,0.0101739795354,0.0101639644293,0.200950032604,0.59839738279,0.398142633938
8.3984375,4.47941886965e+14,0.16909728767,0.16909728767,1.10305739189,0.0100592418068,0.0100487794649,0.199817456809,0.597847237696,0.398716421723
8.49609375,4.45910692062e+14,0.168330515107,0.168330515107,1.10184245191,0.00994412980202,0.00993320843678,0.198674364272,0.597291963547,0.399295569064
8.59375,4.43859148232e+14,0.167556060859,0.167556060859,1.10061731507,0.00982867126633,0.00981727906808,0.197520847235,0.596731603401,0.399880029338
8.69140625,4.41787368444e+14,0.166773967572,0.166773967572,1.09938210252,0.00971289399046,0.00970101913651,0.196356999209,0.59616620091,0.400469755254
8.7890625,4.39695467263e+14,0.165984278494,0.165984278494,1.09813693679,0.0095968258234,0.00958445648691,0.195182915187,0.595595800437,0.401064698754
8.88671875,4.37583560864e+14,0.16518703748,0.16518703748,1.09688194202,0.00948049468429,0.00946761904326,0.193998691864,0.595020447181,0.401664810911
8.984375,4.35451767043e+14,0.164382288999,0.164382288999,1.09561724422,0.00936392857343,0.00935053481979,0.192804427848,0.594440187295,0.402270041837
9.08203125,4.3330020523e+14,0.163570078136,0.163570078136,1.09434297144,0.00924715558181,0.00923323193052,0.191600223872,0.593855068008,0.402880340581
9.1796875,4.31128996506e+14,0.162750450597,0.162750450597,1.09305925396,0.00913020389893,0.00911573859723,0.190386182996,0.593265137734,0.403495655038
9.27734375,4.28938263612e+14,0.161923452718,0.161923452718,1.09176622453,0.00901310181862,0.00899808315523,0.189162410792,0.592670446177,0.404115931863
9.375,4.26728130965e+14,0.161089131466,0.161089131466,1.09046401848,0.0088958777424,0.00888029405679,0.18792901552,0.592071044428,0.404741116388
9.47265625,4.24498724673e+14,0.160247534446,0.160247534446,1.08915277389,0.00877856018035,0.00876239987204,0.186686108279,0.591466985047,0.405371152554
9.5703125,4.22250172548e+14,0.159398709908,0.159398709908,1.08783263173,0.00866117774917,0.00864442928704,0.185433803145,0.590858322137,0.406005982844
9.66796875,4.19982604122e+14,0.158542706749,0.158542706749,1.08650373592,0.00854375916729,0.0085264110989,0.184172217273,0.5902451114,0.406645548236
9.765625,4.17696150663e+14,0.157679574522,0.157679574522,1.08516623341,0.00842633324702,0.00840837420789,0.18290147098,0.589627410181,0.40728978816
9.86328125,4.1539094519e+14,0.156809363442,0.156809363442,1.08382027425,0.00830892888359,0.0082903476065,0.1816216878,0.589005277496,0.407938640473
9.9609375,4.13067122485e+14,0.15593212439,0.15593212439,1.08246601154,0.00819157504119,0.0081723603655,0.180332994508,0.588378774036,0.408592041444
10.05859375,4.10724819119e+14,0.15504790892,0.15504790892,1.08110360144,0.0080743007361,0.0080544416169,0.179035521111,0.587747962169,0.409249925757
10.15625,4.08364173457e+14,0.154156769265,0.154156769265,1.0797332031,0.00795713501687,0.00793662053426,0.177729400817,0.587112905908,0.409912226522
10.25390625,4.05985325685e+14,0.153258758345,0.153258758345,1.07835497857,0.00784010694199,0.00781892631021,0.17641476996,0.586473670875,0.410578875303
10.3515625,4.03588417823e+14,0.152353929772,0.152353929772,1.07696909266,0.00772324555506,0.00770138813157,0.175091767911,0.585830324243,0.411249802161
10.44921875,4.01173593741e+14,0.151442337858,0.151442337858,1.07557571283,0.00760657985784,0.00758403515237,0.173760536952,0.585182934662,0.411924935708
10.546875,3.98740999183e+14,0.150524037619,0.150524037619,1.07417500898,0.00749013878145,0.007466896465,0.17242122212,0.584531572175,0.41260420317
10.64453125,3.9629078178e+14,0.149599084787,0.149599084787,1.07276715326,0.00737395115615,0.00735000106984,0.171073971042,0.583876308116,0.41328753047
10.7421875,3.93823091074e+14,0.148667535813,0.148667535813,1.07135231983,0.00725804567997,0.00723337784386,0.169718933729,0.583217214998,0.413974842309
