detuning_hz,detuning_ghz,dimensionless_delta,scalar_phase_rad,abs_scalar_phase_rad,faraday_rotation_rad,residual_optical_depth,scattered_photons_per_atom,reabsorption_fraction,destructiveness_metric,signal_per_scattered_photon,signal_to_destruction,two_level_dispersive_response_abs,two_level_absorptive_response,normalised_abs_scalar_phase,normalised_scattered_photons_per_atom,normalised_residual_optical_depth,normalised_signal_per_scattered_photon,normalised_signal_to_destruction
1262422252.62,1.26242225262,85.58794933,0.241124044673,0.241124044673,0.241124044673,0.00563453258457,0.0130935490674,0.0413047983049,0.0136343754707,18.4154841008,17.6850083959,0.0116822930474,0.000136494601621,0.396354561455,0.156984748384,0.156981770811,0.252485285454,0.243141019038
1278766449.66,1.27876644966,86.6960304852,0.238043010144,0.238043010144,0.238043010144,0.00549143966134,0.0127610303121,0.0403092696967,0.0132754181245,18.6539021006,17.9311120682,0.0115330190573,0.000133028225084,0.391290022613,0.152998023863,0.152995108184,0.255754112731,0.246524557023
1295322250.05,1.29532225005,87.8184576302,0.235001323763,0.235001323763,0.235001323763,0.00535198021247,0.0124369549523,0.0393364389172,0.0129261804711,18.8954068471,18.1802601541,0.0113856514577,0.000129649868205,0.38629016342,0.149112531202,0.149109676533,0.259065260813,0.249949950901
1312092393.35,1.31209239335,88.9554164981,0.231998483796,0.231998483796,0.231998483796,0.00521606199891,0.0121211086478,0.0383858520696,0.0125863877312,19.1400383033,18.4324914145,0.01124016594,0.000126357296526,0.381354159134,0.145325700573,0.145322906019,0.262419277612,0.253417733575
1329079654.59,1.32907965459,90.1070952268,0.229033994876,0.229033994876,0.229033994876,0.005083595122,0.0118132824964,0.03745706115,0.0122557733412,19.3878369493,18.6878451893,0.011096538504,0.000123148332283,0.376481195479,0.141635027351,0.141632292007,0.265816718133,0.256928445904
1346286844.75,1.34628684475,91.2736843897,0.226107367924,0.226107367924,0.226107367924,0.00495449196415,0.0115132728966,0.0365496241442,0.0119340786936,19.6388437897,18.9463614016,0.0109547454541,0.000120020852969,0.37167046852,0.138038070461,0.138035393412,0.269258144565,0.260482636768
1363716811.16,1.36371681116,92.4553770279,0.223218120069,0.223218120069,0.223218120069,0.004828667131,0.0112208814129,0.035663105112,0.0116210528862,19.8931003596,19.2080805634,0.0108147633956,0.000116972789937,0.366921184525,0.134532450765,0.134529831092,0.272744126376,0.264080863147
1381372438.05,1.38137243805,93.6523686813,0.220365774576,0.220365774576,0.220365774576,0.00470603739508,0.0109359146451,0.0347970742598,0.0113164524791,20.150648732,19.4730437815,0.010676569231,0.000114002127029,0.362232559843,0.131115849498,0.131113286275,0.276275240409,0.267723690191
1399256646.97,1.39925664697,94.8648574216,0.217549860761,0.217549860761,0.217549860761,0.00458652164087,0.0106581841004,0.0339511080024,0.0110200412599,20.4115315247,19.741292762,0.010540140156,0.000111106899251,0.357603820778,0.127786006729,0.127783499029,0.279852070973,0.271411691294
1417372397.3,1.4173723973,96.0930438851,0.214769913921,0.214769913921,0.214769913921,0.00447004081124,0.0103875060692,0.0331247890143,0.0107315900161,20.6757919071,20.0128698169,0.010405453656,0.00010828519147,0.353034203459,0.124540719878,0.124538266771,0.283475209943,0.27514544818
