detuning_hz,detuning_ghz,dimensionless_delta,scalar_phase_rad,abs_scalar_phase_rad,faraday_rotation_rad,residual_optical_depth,scattered_photons_per_atom,reabsorption_fraction,destructiveness_metric,signal_per_scattered_photon,signal_to_destruction,two_level_dispersive_response_abs,two_level_absorptive_response,normalised_abs_scalar_phase,normalised_scattered_photons_per_atom,normalised_residual_optical_depth,normalised_signal_per_scattered_photon,normalised_signal_to_destruction
988688288.628,0.988688288628,67.0297144833,0.307856554456,0.307856554456,-0.152236757698,0.00918567405007,0.0457408840776,0.0651739755507,0.0487219993382,6.73044609137,6.31863549604,0.0149154369511,0.000222519774492,0.506048037631,0.255920123683,0.255918899541,0.197737970316,0.186152791857
1001488535.27,1.00148853527,67.8975278149,0.303923489406,0.303923489406,-0.150291835421,0.0089524169491,0.0445793613793,0.0636543259305,0.0474170305783,6.81758284557,6.40958503093,0.0147248826721,0.000216869201957,0.499582949194,0.249421407303,0.249420203826,0.200298015324,0.188832248497
1014454502.81,1.01445450281,68.7765764619,0.300040628724,0.300040628724,-0.148371739479,0.00872508182754,0.0434473275656,0.0621668753174,0.0461483121612,6.90584773646,6.50165985867,0.0145367607599,0.000211362087323,0.493200385626,0.243087681152,0.243086498339,0.202891204562,0.191544857296
1027588336.79,1.02758833679,69.6670058844,0.296207333197,0.296207333197,-0.146476153779,0.00850351839975,0.0423440342839,0.0607110978733,0.0449147870936,6.99525536965,6.5948733672,0.0143510402452,0.000205994789973,0.486899296203,0.236914758201,0.236913596023,0.205517967139,0.194291012674
1040892210.53,1.04089221053,70.5689634259,0.292422971688,0.292422971688,-0.144604766219,0.00828758019083,0.0412687521571,0.0592864684936,0.0437154307316,7.08582053983,6.68923917239,0.0141676905498,0.000200763761603,0.480678643475,0.230898557587,0.230897415991,0.208178737716,0.197071115768
1054368325.48,1.05436832548,71.4825983374,0.288686921038,0.288686921038,-0.142757268645,0.00807712444014,0.0402207703034,0.0578924632832,0.0425492497714,7.17755823322,6.78477112026,0.0139866814821,0.000195665543886,0.474537403106,0.225035101928,0.225033980839,0.210873956584,0.199885574494
1068018911.58,1.06801891158,72.4080618023,0.284998565966,0.284998565966,-0.140933356796,0.00787201200728,0.0391993958677,0.0565285600053,0.0414152812692,7.27048363009,6.88148328906,0.0138079832321,0.000190696766194,0.468474563711,0.219320514701,0.219319414024,0.213604069732,0.20273480361
1081846227.68,1.08184622768,73.3455069613,0.281357298972,0.281357298972,-0.139132730261,0.00767210728043,0.0382039535655,0.0551942385023,0.0403125916903,7.36461210723,6.97938999145,0.0136315663669,0.000185854143378,0.462489126696,0.213751017691,0.213749937312,0.216369528926,0.20561922478
1095852561.83,1.09585256183,74.2950889377,0.277762520243,0.277762520243,-0.137355092428,0.007477278087,0.0372337852376,0.0538889810919,0.0392402759863,7.45995924051,7.07850577656,0.0134574018259,0.000181134473602,0.456580106097,0.208322928499,0.208321868287,0.219170791777,0.208539266635
1110040231.73,1.11004023173,75.2569648632,0.274213637552,0.274213637552,-0.135600150438,0.0072873956065,0.0362882494171,0.0526122729378,0.0381974566999,7.55654080746,7.1788454322,0.0132854609162,0.000176534636234,0.450746528427,0.203032658121,0.203031617927,0.222008321825,0.211495364838
1124411585.08,1.12441158508,76.2312939039,0.270710066169,0.270710066169,-0.133867615139,0.00710233428573,0.035366720906,0.0513636023959,0.0371832830966,7.65437278987,7.28042398693,0.0131157153081,0.000172051589792,0.44498743252,0.197876708573,0.197875688237,0.224882588608,0.214487962142
1138968999.97,1.13896899997,77.2182372863,0.267251228769,0.267251228769,-0.13215720104,0.00692197175592,0.0344685903634,0.0501424613379,0.0361969303231,7.75347137644,7.38325671221,0.0129481370304,0.000167682369935,0.439301869378,0.192851670598,0.192850669943,0.227794067744,0.217517508461
1153714885.29,1.15371488529,78.2179583247,0.263836555334,0.263836555334,-0.130468626264,0.00674618875218,0.0335932639042,0.0489483454521,0.0352375985906,7.85385296549,7.48735912454,0.0127826984663,0.000163424087512,0.433688902021,0.187954221407,0.187953240246,0.230743241009,0.220584460923
1168651681.1,1.1686516811,79.2306224473,0.260465483068,0.260465483068,-0.128801612506,0.00657486903479,0.032740162707,0.0477807545231,0.0343045123843,7.9555341676,7.59274698763,0.0126193723486,0.000159273926656,0.428147605335,0.183181122498,0.183180160633,0.233730596416,0.223689283943
1183781859.06,1.18378185906,80.2563972244,0.257137456304,0.257137456304,-0.127155884985,0.00640789931261,0.0319087226329,0.0466391926906,0.0333969196963,8.05853180844,7.69943631455,0.0124581317557,0.000155229142928,0.422677065926,0.178529217514,0.178528274737,0.236756628297,0.22683244928
1199107922.84,1.19910792284,81.2954523957,0.253851926415,0.253851926415,-0.125531172403,0.00624516916838,0.0310983938535,0.0455231686887,0.0325140912828,8.16286293149,7.80744336993,0.012298950107,0.000151287061509,0.417276381977,0.173995430168,0.173994506262,0.239821837383,0.230014436105
1214632408.5,1.2146324085,82.3479598983,0.250608351731,0.250608351731,-0.1239272069,0.00608657098587,0.0303086404882,0.0444321960659,0.0316553199449,8.2685448009,7.91678467214,0.0121418011589,0.000147445075432,0.411944663096,0.169576762208,0.169575856948,0.242926730889,0.233235731064
1230357884.96,1.23035788496,83.4140938955,0.247406197446,0.247406197446,-0.122343724012,0.00593199987897,0.029538940251,0.043365793388,0.0308199198308,8.37559490435,8.02747699553,0.0119866590004,0.000143700643868,0.406681030184,0.165270291446,0.1652694046,0.246071822594,0.236496828345
1246286954.38,1.24628695438,84.4940308053,0.244244935536,0.244244935536,-0.120780462628,0.00578135362245,0.0287887841058,0.0423234844219,0.0300072257614,8.48403095589,8.1395373727,0.0118334980493,0.000140051290446,0.401484615286,0.161073169826,0.161072301156,0.249257632933,0.239798229744
1262422252.62,1.26242225262,85.58794933,0.241124044673,0.241124044673,-0.119237164948,0.00563453258457,0.0280576759307,0.0413047983049,0.0292165925759,8.59387089895,8.25298309673,0.0116822930474,0.000136494601621,0.396354561455,0.156982621549,0.156981770811,0.252484689075,0.243140444731
