detuning_hz,detuning_ghz,dimensionless_detuning,frame_index,accepted_frame,total_atom_number,condensate_atom_number,condensate_depletion_fraction,temperature_k,peak_phase_rad,peak_faraday_rotation_rad,kappa_f,mode,noise_model,calibration_status,signal_l2_e,effective_noise_e,per_frame_snr,accumulated_snr,n_frames_full,nmax_clean_continuous
2811706625.952,2.811706625952,190.6241780306441,19,True,116166.77870472142,21262.242659908567,0.1495102936036573,2.0269674870240206e-07,0.09824804680495913,0.09824804680495913,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,12.077150555528586,1.400972172603707,8.620549923617112,41.75397437079645,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,19,True,116166.77870472142,21262.242659908567,0.1495102936036573,2.0269674870240206e-07,0.09824804680495913,0.09824804680495913,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,12.077150555528586,3.362521738312121,3.5916944172949594,18.265405491453873,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,19,True,116166.77870472142,21262.242659908567,0.1495102936036573,2.0269674870240206e-07,0.09824804680495913,0.09824804680495913,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,12.251245060729762,1.3326912040461945,9.192861049531698,44.27414368378336,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,19,True,116166.77870472142,21262.242659908567,0.1495102936036573,2.0269674870240206e-07,0.09824804680495913,0.09824804680495913,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,12.251245060729762,3.3512669208354064,3.655705543644301,18.57982711310303,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,19,True,116166.77870472142,21262.242659908567,0.1495102936036573,2.0269674870240206e-07,0.09824804680495913,0.09824804680495913,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,570.8738702645276,32.14527350435561,17.759185349198397,85.53148014257513,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,19,True,116166.77870472142,21262.242659908567,0.1495102936036573,2.0269674870240206e-07,0.09824804680495913,0.09824804680495913,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,570.8738702645276,32.42404372624913,17.60649828517139,84.79604078228131,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,20,True,116166.77870472142,21066.88837996437,0.15732446480142526,2.0283573236041385e-07,0.09770543431739671,0.09770543431739671,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,550.2004666296344,31.800993976322044,17.30136067568502,85.65978394762435,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,20,True,116166.77870472142,21066.88837996437,0.15732446480142526,2.0283573236041385e-07,0.09770543431739671,0.09770543431739671,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,550.2004666296344,31.942304694348877,17.22482055989448,85.28297498195231,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,20,True,116166.77870472142,21066.88837996437,0.15732446480142526,2.0283573236041385e-07,0.09770543431739671,0.09770543431739671,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,11.89490205306018,1.391888373038076,8.545873565347174,42.619553385177866,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,20,True,116166.77870472142,21066.88837996437,0.15732446480142526,2.0283573236041385e-07,0.09770543431739671,0.09770543431739671,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,11.89490205306018,3.357968578828107,3.5422910530066267,18.605721261790528,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,20,True,116166.77870472142,21066.88837996437,0.15732446480142526,2.0283573236041385e-07,0.09770543431739671,0.09770543431739671,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,12.066824229567137,1.3232533247923812,9.119058311423798,45.203506760199936,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,20,True,116166.77870472142,21066.88837996437,0.15732446480142526,2.0283573236041385e-07,0.09770543431739671,0.09770543431739671,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,12.066824229567137,3.3466544061625036,3.6056379790358335,18.92645240896096,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,20,True,116166.77870472142,21066.88837996437,0.15732446480142526,2.0283573236041385e-07,0.09770543431739671,0.09770543431739671,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,566.2923493798984,32.14542895634564,17.61657466599493,87.32684466040382,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,20,True,116166.77870472142,21066.88837996437,0.15732446480142526,2.0283573236041385e-07,0.09770543431739671,0.09770543431739671,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,566.2923493798984,32.42419784086936,17.46511516365442,86.57597114690672,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,21,True,116166.77870472142,20871.667774280726,0.165133289028771,2.0297443090820818e-07,0.09716117875535575,0.09716117875535575,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,545.6543555732383,31.792053506442226,17.163230914375156,87.36232071879641,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,21,True,116166.77870472142,20871.667774280726,0.165133289028771,2.0297443090820818e-07,0.09716117875535575,0.09716117875535575,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,545.6543555732383,31.933402188016316,17.087260303820887,86.97792988145233,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,21,True,116166.77870472142,20871.667774280726,0.165133289028771,2.0297443090820818e-07,0.09716117875535575,0.09716117875535575,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,11.713820028223042,1.38279130422463,8.471140939659952,43.45326868685035,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,21,True,116166.77870472142,20871.667774280726,0.165133289028771,2.0297443090820818e-07,0.09716117875535575,0.09716117875535575,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,11.713820028223042,3.353431604773218,3.493084520212008,18.930781894491016,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,21,True,116166.77870472142,20871.667774280726,0.165133289028771,2.0297443090820818e-07,0.09716117875535575,0.09716117875535575,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,11.88357578414592,1.3137985680761226,9.045203787630689,46.09959582229773,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,21,True,116166.77870472142,20871.667774280726,0.165133289028771,2.0297443090820818e-07,0.09716117875535575,0.09716117875535575,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,11.88357578414592,3.342057951687182,3.5557659250482763,19.25757181220931,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,21,True,116166.77870472142,20871.667774280726,0.165133289028771,2.0297443090820818e-07,0.09716117875535575,0.09716117875535575,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,561.7074814443009,32.14558426987818,17.4738613157094,89.05792287956723,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,21,True,116166.77870472142,20871.667774280726,0.165133289028771,2.0297443090820818e-07,0.09716117875535575,0.09716117875535575,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,561.7074814443009,32.42435181824438,17.323630233010302,88.29216808120692,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,22,True,116166.77870472142,20676.580386761787,0.17293678452952854,2.0311284570676804e-07,0.09661525658516894,0.09661525658516894,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,541.1064085986659,31.783097206936073,17.024974157665774,89.00575726571306,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,22,True,116166.77870472142,20676.580386761787,0.17293678452952854,2.0311284570676804e-07,0.09661525658516894,0.09661525658516894,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,541.1064085986659,31.924483950163882,16.949574171453072,88.61404150052307,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,22,True,116166.77870472142,20676.580386761787,0.17293678452952854,2.0311284570676804e-07,0.09661525658516894,0.09661525658516894,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,11.533908965136169,1.3736809229236686,8.3963522916137,44.25703663121262,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,22,True,116166.77870472142,20676.580386761787,0.17293678452952854,2.0311284570676804e-07,0.09661525658516894,0.09661525658516894,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,11.533908965136169,3.3489110390597476,3.4440774420733704,19.241522095816315,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,22,True,116166.77870472142,20676.580386761787,0.17293678452952854,2.0311284570676804e-07,0.09661525658516894,0.09661525658516894,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,11.701504308852254,1.3043268317787549,8.97129770219824,46.9644218258958,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,22,True,116166.77870472142,20676.580386761787,0.17293678452952854,2.0311284570676804e-07,0.09661525658516894,0.09661525658516894,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,11.701504308852254,3.337477783722148,3.5060920452935753,19.574134809295387,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,22,True,116166.77870472142,20676.580386761787,0.17293678452952854,2.0311284570676804e-07,0.09661525658516894,0.09661525658516894,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,557.1192829775753,32.14573945021981,17.331045809050934,90.72859955084927,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,22,True,116166.77870472142,20676.580386761787,0.17293678452952854,2.0311284570676804e-07,0.09661525658516894,0.09661525658516894,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,557.1192829775753,32.42450566359539,17.182043999612333,89.94848292486488,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,23,True,116166.77870472142,20481.625764105334,0.1807349694357866,2.0325097810689505e-07,0.09606764376946303,0.09606764376946303,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,536.5566012001967,31.774124973921687,16.886589375492495,90.59349715724372,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,23,True,116166.77870472142,20481.625764105334,0.1807349694357866,2.0325097810689505e-07,0.09606764376946303,0.09606764376946303,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,536.5566012001967,31.915549877582254,16.811761140204528,90.1946986451627,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,23,True,116166.77870472142,20481.625764105334,0.1807349694357866,2.0325097810689505e-07,0.09606764376946303,0.09606764376946303,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,11.35517247715507,1.3645572128741117,8.321507057397858,45.032574555346244,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,23,True,116166.77870472142,20481.625764105334,0.1807349694357866,2.0325097810689505e-07,0.09606764376946303,0.09606764376946303,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,11.35517247715507,3.344407110699764,3.395272196625363,19.538783121089313,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,23,True,116166.77870472142,20481.625764105334,0.1807349694357866,2.0325097810689505e-07,0.09606764376946303,0.09606764376946303,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,11.520613516134105,1.2948380174802054,8.897339559548593,47.79978628277103,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,23,True,116166.77870472142,20481.625764105334,0.1807349694357866,2.0325097810689505e-07,0.09606764376946303,0.09606764376946303,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,11.520613516134105,3.3329141347259306,3.4566187577711056,19.876995919128337,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,23,True,116166.77870472142,20481.625764105334,0.1807349694357866,2.0325097810689505e-07,0.09606764376946303,0.09606764376946303,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,552.5277254512688,32.14589449951336,17.188127257110025,92.3423548273758,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,23,True,116166.77870472142,20481.625764105334,0.1807349694357866,2.0325097810689505e-07,0.09606764376946303,0.09606764376946303,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,552.5277254512688,32.42465937904669,17.04035558221841,91.54836589941489,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,24,True,116166.77870472142,20286.803455778037,0.18852786176887848,2.0338882944931308e-07,0.09551831575118777,0.09551831575118777,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,532.0049135442122,31.765136821946008,16.748075619074896,92.12860448374205,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,24,True,116166.77870472142,20286.803455778037,0.18852786176887848,2.0338882944931308e-07,0.09551831575118777,0.09551831575118777,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,532.0049135442122,31.906599984929763,16.67382026901928,91.7229521224392,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,24,True,116166.77870472142,20286.803455778037,0.18852786176887848,2.0338882944931308e-07,0.09551831575118777,0.09551831575118777,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,11.177615043317035,1.3554202087727623,8.24660497974837,45.781429256575514,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,24,True,116166.77870472142,20286.803455778037,0.18852786176887848,2.0338882944931308e-07,0.09551831575118777,0.09551831575118777,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,11.177615043317035,3.3399200646360208,3.346671425363934,19.823326044897513,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,24,True,116166.77870472142,20286.803455778037,0.18852786176887848,2.0338882944931308e-07,0.09551831575118777,0.09551831575118777,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,11.340907985115336,1.2853321101549162,8.823328924497545,48.60731119891801,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,24,True,116166.77870472142,20286.803455778037,0.18852786176887848,2.0338882944931308e-07,0.09551831575118777,0.09551831575118777,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,11.340907985115336,3.328367253266294,3.4073487455406055,20.16692818063231,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,24,True,116166.77870472142,20286.803455778037,0.18852786176887848,2.0338882944931308e-07,0.09551831575118777,0.09551831575118777,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,547.9327839915022,32.14604942083089,17.045104884223736,93.9023220989724,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,24,True,116166.77870472142,20286.803455778037,0.18852786176887848,2.0338882944931308e-07,0.09551831575118777,0.09551831575118777,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,547.9327839915022,32.424812967643824,16.898564211866855,93.09492344524345,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,25,True,116166.77870472142,20092.11301399099,0.19631547944036032,2.0352640106477054e-07,0.09496724743699236,0.09496724743699236,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,527.4513576292499,31.75613257291646,16.609433041575475,93.61385063164721,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,25,True,116166.77870472142,20092.11301399099,0.19631547944036032,2.0352640106477054e-07,0.09496724743699236,0.09496724743699236,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,527.4513576292499,31.897634095142706,16.535751712995193,93.20156131079081,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,25,True,116166.77870472142,20092.11301399099,0.19631547944036032,2.0352640106477054e-07,0.09496724743699236,0.09496724743699236,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,11.001240682819835,1.3462698615157958,8.171645965863998,46.50500040389474,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,25,True,116166.77870472142,20092.11301399099,0.19631547944036032,2.0352640106477054e-07,0.09496724743699236,0.09496724743699236,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,11.001240682819835,3.3354501363223257,3.298277663640874,20.095842630474205,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,25,True,116166.77870472142,20092.11301399099,0.19631547944036032,2.0352640106477054e-07,0.09496724743699236,0.09496724743699236,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,11.162391835762863,1.2758089596205813,8.74926590818307,49.38846379389174,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,25,True,116166.77870472142,20092.11301399099,0.19631547944036032,2.0352640106477054e-07,0.09496724743699236,0.09496724743699236,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,11.162391835762863,3.3238373783289834,3.358284586526496,20.444634200857767,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,25,True,116166.77870472142,20092.11301399099,0.19631547944036032,2.0352640106477054e-07,0.09496724743699236,0.09496724743699236,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,543.3344683467095,32.14620421850247,16.9019789911613,95.4113357489393,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,25,True,116166.77870472142,20092.11301399099,0.19631547944036032,2.0352640106477054e-07,0.09496724743699236,0.09496724743699236,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,543.3344683467095,32.42496643367952,16.756670186784,94.59096556767139,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,26,True,116166.77870472142,19897.55399367581,0.20409784025296762,2.0366369427414123e-07,0.09441441317991557,0.09441441317991557,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,522.8959100141869,31.747112249980205,16.47066057211276,95.05175269171056,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,26,True,116166.77870472142,19897.55399367581,0.20409784025296762,2.0366369427414123e-07,0.09441441317991557,0.09441441317991557,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,522.8959100141869,31.888652231436268,16.39755440961249,94.63303240087627,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,26,True,116166.77870472142,19897.55399367581,0.20409784025296762,2.0366369427414123e-07,0.09441441317991557,0.09441441317991557,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,10.826053878787324,1.3371062034463157,8.096629759763122,47.20455990720527,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,26,True,116166.77870472142,19897.55399367581,0.20409784025296762,2.0366369427414123e-07,0.09441441317991557,0.09441441317991557,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,10.826053878787324,3.3309975763360185,3.250093592291234,20.356964395199913,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,26,True,116166.77870472142,19897.55399367581,0.20409784025296762,2.0366369427414123e-07,0.09441441317991557,0.09441441317991557,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,10.985069652263073,1.2662685528432218,8.675150012687038,50.14457681208586,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,26,True,116166.77870472142,19897.55399367581,0.20409784025296762,2.0366369427414123e-07,0.09441441317991557,0.09441441317991557,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,10.985069652263073,3.3193247642086345,3.309429005173599,20.71075536882147,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,26,True,116166.77870472142,19897.55399367581,0.20409784025296762,2.0366369427414123e-07,0.09441441317991557,0.09441441317991557,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,538.7327497904787,32.146358895229575,16.758748682745065,96.87197038776608,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,26,True,116166.77870472142,19897.55399367581,0.20409784025296762,2.0366369427414123e-07,0.09441441317991557,0.09441441317991557,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,538.7327497904787,32.425119779831924,16.61467261951534,96.03904473326496,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,27,True,116166.77870472142,19703.12595246068,0.21187496190157284,2.0380071038852405e-07,0.09385978676135351,0.09385978676135351,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,518.3385836413348,31.738075737855322,16.331758356197092,96.44460597032536,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,27,True,116166.77870472142,19703.12595246068,0.21187496190157284,2.0380071038852405e-07,0.09385978676135351,0.09385978676135351,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,518.3385836413348,31.879654279280306,16.259228506697486,96.01965076492574,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,27,True,116166.77870472142,19703.12595246068,0.21187496190157284,2.0380071038852405e-07,0.09385978676135351,0.09385978676135351,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,10.652059218005752,1.3279292447035589,8.021556314458358,47.88126817179092,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,27,True,116166.77870472142,19703.12595246068,0.21187496190157284,2.0380071038852405e-07,0.09385978676135351,0.09385978676135351,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,10.652059218005752,3.326562642048086,3.202121939134004,20.607270180703708,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,27,True,116166.77870472142,19703.12595246068,0.21187496190157284,2.0380071038852405e-07,0.09385978676135351,0.09385978676135351,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,10.80894612310034,1.256710796228697,8.600981351904707,50.87686570415862,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,27,True,116166.77870472142,19703.12595246068,0.21187496190157284,2.0380071038852405e-07,0.09385978676135351,0.09385978676135351,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,10.80894612310034,3.314829672038016,3.260784774034802,20.965879549633605,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,27,True,116166.77870472142,19703.12595246068,0.21187496190157284,2.0380071038852405e-07,0.09385978676135351,0.09385978676135351,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,534.1276383845095,32.14651345577381,16.615414269399572,98.28657404830018,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,27,True,116166.77870472142,19703.12595246068,0.21187496190157284,2.0380071038852405e-07,0.09385978676135351,0.09385978676135351,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,534.1276383845095,32.42527301082161,16.472571817861017,97.44148877953711,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,28,True,116166.77870472142,19508.828450646946,0.2196468619741222,2.0393745070934136e-07,0.09330334137226944,0.09330334137226944,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,513.7793595302921,31.729023014836567,16.192725483228642,97.79451098781833,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,28,True,116166.77870472142,19508.828450646946,0.2196468619741222,2.0393745070934136e-07,0.09330334137226944,0.09330334137226944,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,513.7793595302921,31.870640217261045,16.120773101132457,97.3635078373643,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,28,True,116166.77870472142,19508.828450646946,0.2196468619741222,2.0393745070934136e-07,0.09330334137226944,0.09330334137226944,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,10.479261108210663,1.3187390076291345,7.94642537119651,48.536187715136364,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,28,True,116166.77870472142,19508.828450646946,0.2196468619741222,2.0393745070934136e-07,0.09330334137226944,0.09330334137226944,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,10.479261108210663,3.3221455942331404,3.1543653975916786,20.847292518743146,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,28,True,116166.77870472142,19508.828450646946,0.2196468619741222,2.0393745070934136e-07,0.09330334137226944,0.09330334137226944,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,10.634025757883164,1.2471356499693056,8.526759505387314,51.5864429045239,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,28,True,116166.77870472142,19508.828450646946,0.2196468619741222,2.0393745070934136e-07,0.09330334137226944,0.09330334137226944,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,10.634025757883164,3.310352366411944,3.212354632026461,21.21054755473433,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,28,True,116166.77870472142,19508.828450646946,0.2196468619741222,2.0393745070934136e-07,0.09330334137226944,0.09330334137226944,1.0,Faraday dual-port,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,529.5191103710675,32.14666790287938,16.471975010624305,99.65729576354471,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,28,True,116166.77870472142,19508.828450646946,0.2196468619741222,2.0393745070934136e-07,0.09330334137226944,0.09330334137226944,1.0,Faraday dual-port,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,529.5191103710675,32.42542612936908,16.33036704771197,98.80042825557818,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,29,True,116166.77870472142,19314.66105118571,0.22741355795257157,2.040739165284361e-07,0.09274504959360341,0.09274504959360341,1.0,PCI,shot_noise_only,canonical notebook-aligned Version 1,509.2182420211887,31.719954014534455,16.053561798603457,99.10339664092297,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,29,True,116166.77870472142,19314.66105118571,0.22741355795257157,2.040739165284361e-07,0.09274504959360341,0.09274504959360341,1.0,PCI,shot_plus_read_noise,canonical notebook-aligned Version 1,509.2182420211887,31.861609979508845,15.982188042245266,98.66652417620774,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,29,True,116166.77870472142,19314.66105118571,0.22741355795257157,2.040739165284361e-07,0.09274504959360341,0.09274504959360341,1.0,DGI,shot_noise_only,canonical notebook-aligned Version 1,10.30766428749004,1.3095355220059883,7.871236873132262,49.17029477064288,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,29,True,116166.77870472142,19314.66105118571,0.22741355795257157,2.040739165284361e-07,0.09274504959360341,0.09274504959360341,1.0,DGI,shot_plus_read_noise,canonical notebook-aligned Version 1,10.30766428749004,3.3177467018909077,3.106826775418183,21.077523051214992,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,29,True,116166.77870472142,19314.66105118571,0.22741355795257157,2.040739165284361e-07,0.09274504959360341,0.09274504959360341,1.0,Faraday dark-field,shot_noise_only,Version 1 uncalibrated; kappa_F=1 placeholder,10.460313397402308,1.2375430529911522,8.452484438516818,52.274330074378504,38,161.67368782224264
2811706625.952,2.811706625952,190.6241780306441,29,True,116166.77870472142,19314.66105118571,0.22741355795257157,2.040739165284361e-07,0.09274504959360341,0.09274504959360341,1.0,Faraday dark-field,shot_plus_read_noise,Version 1 uncalibrated; kappa_F=1 placeholder,10.460313397402308,3.30589312023201,3.164141433788457,21.44525865044913,38,161.67368782224264
